"SEQN","HOD010","HOD030","HOD040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","HOD140","HOD150","HOD160","HOD170","HOD180","HOD190","HOD210","HOD220"
12556,2,,2,5,5,1,1,2,,,,,,,,
12557,2,,2,6,2,1,1,2,,,,,,,,
12558,2,,3,5,4,1,1,1,,,,,,,,
12559,2,,2,4,3,1,1,1,,,,,,,,
12560,2,,3,6,5,1,1,2,,,,,,,,
12561,2,,6,5,3,1,1,2,,,,,,,,
12562,2,,99,8,2,1,1,1,1,2,2,,,2,,1
12563,1,,99,6,1,1,2,1,1,1,2,,,2,,1
12564,4,6,2,4,2,2,1,1,,,,,,,,
12565,2,,1,8,4,1,1,1,,,,,,,,
12566,2,,6,9,4,1,1,1,,,,,,,,
12567,2,,99,5,1,1,1,2,,,,,,,,
12568,2,,1,7,3,1,1,2,,,,,,,,
12569,2,,3,7,5,1,1,2,,,,,,,,
12570,1,,1,5,4,1,2,2,,,,,,,,
12571,2,,99,6,3,2,1,2,,,,,,,,
12572,2,,4,10,5,1,1,2,,,,,,,,
12573,2,,99,7,5,1,1,1,,,,,,,,
12574,2,,6,9,5,1,1,2,,,,,,,,
12575,4,7,4,4,1,2,1,2,,,,,,,,
12576,4,,4,7,2,1,1,2,,,,,,,,
12577,3,,2,5,3,1,1,1,,,,,,,,
12578,2,,4,7,5,1,1,2,,,,,,,,
12579,2,,99,5,2,2,1,1,,,,,,,,
12580,4,4,1,4,1,2,1,2,,,,,,,,
12581,1,,2,5,4,1,1,2,,,,,,,,
12582,4,4,99,4,4,2,2,2,,,,,,,,
12583,2,,3,6,1,2,1,2,,,,,,,,
12584,3,,2,6,5,1,1,1,,,,,,,,
12585,1,,3,5,2,1,1,2,,,,,,,,
12586,2,,3,7,2,1,2,1,,,,,,,,
12587,3,,99,6,4,1,1,2,,,,,,,,
12588,4,3,6,6,4,2,1,2,,,,,,,,
12589,2,,5,6,5,1,1,2,,,,,,,,
12590,,,,,,,,,,,,,,,,
12591,2,,99,9,1,2,1,2,,,,,,,,
12592,4,3,1,5,1,2,1,2,,,,,,,,
12593,2,,5,3,1,2,1,2,1,2,2,,,2,,2
12594,2,,2,7,5,1,1,2,,,,,,,,
12595,2,,3,5,4,1,1,1,,,,,,,,
12596,2,,4,6,5,1,1,2,,,,,,,,
12597,2,,3,6,5,1,1,2,,,,,,,,
12598,2,,99,6,1,2,1,2,,,,,,,,
12599,2,,6,5,3,2,1,2,,,,,,,,
12600,2,,3,6,2,2,1,2,1,2,1,2,,2,,2
12601,3,,5,4,1,2,1,2,,,,,,,,
12602,3,,1,6,1,1,1,2,,,,,,,,
12603,1,,1,5,3,1,1,2,,,,,,,,
12604,1,,3,4,1,1,1,2,,,,,,,,
12605,2,,1,8,4,1,1,1,,,,,,,,
12606,2,,1,8,1,1,1,2,,,,,,,,
12607,2,,2,8,3,1,1,1,,,,,,,,
12608,2,,6,6,5,1,1,2,,,,,,,,
12609,2,,1,5,4,1,1,2,,,,,,,,
12610,2,,1,7,3,1,1,2,,,,,,,,
12611,1,,99,6,5,1,1,2,,,,,,,,
12612,2,,2,7,5,1,1,2,,,,,,,,
12613,3,,6,5,3,2,1,2,,,,,,,,
12614,1,,2,8,5,1,2,1,,,,,,,,
12615,1,,3,5,3,2,2,2,,,,,,,,
12616,2,,2,5,4,1,1,1,,,,,,,,
12617,2,,2,5,5,1,1,2,,,,,,,,
12618,2,,3,8,5,1,1,2,,,,,,,,
12619,2,,4,6,4,1,1,2,,,,,,,,
12620,4,6,1,3,1,2,1,2,,,,,,,,
12621,2,,6,5,3,3,2,1,,,,,,,,
12622,2,,3,7,5,1,1,1,,,,,,,,
12623,2,,4,7,5,1,2,1,,,,,,,,
12624,2,,4,11,5,1,1,2,,,,,,,,
12625,2,,1,10,3,1,1,2,,,,,,,,
12626,2,,2,11,5,1,1,1,,,,,,,,
12627,2,,3,7,3,1,1,2,2,,2,,,1,2,2
12628,1,,99,5,4,1,1,2,,,,,,,,
12629,3,,99,4,2,2,1,2,2,,2,,,2,,2
12630,4,1,4,5,1,2,1,2,,,,,,,,
12631,2,,5,5,5,1,1,2,,,,,,,,
12632,2,,2,5,5,1,1,2,,,,,,,,
12633,2,,6,8,3,1,1,1,,,,,,,,
12634,2,,2,4,3,2,1,2,,,,,,,,
12635,3,,4,7,3,2,1,1,,,,,,,,
12636,2,,3,7,5,1,1,2,,,,,,,,
12637,1,,1,5,3,1,1,1,,,,,,,,
12638,1,,3,4,3,1,1,2,,,,,,,,
12639,4,3,5,6,5,2,1,1,1,2,1,2,,2,,2
12640,4,3,3,3,1,2,1,2,,,,,,,,
12641,4,5,5,3,4,2,1,2,,,,,,,,
12642,4,3,2,5,2,2,1,2,,,,,,,,
12643,1,,99,5,1,2,1,2,2,,2,,,2,,9
12644,2,,3,6,1,1,1,2,,,,,,,,
12645,2,,5,6,2,1,1,1,,,,,,,,
12646,2,,2,5,2,2,1,2,2,,2,,,2,,2
12647,2,,2,5,1,1,1,1,,,,,,,,
12648,1,,1,3,1,1,9,2,,,,,,,,
12649,4,7,99,4,1,2,1,2,1,1,2,,,2,,2
12650,4,3,99,6,4,2,1,2,1,1,2,,,2,,2
12651,2,,3,6,5,1,1,1,,,,,,,,
12652,2,,5,3,4,1,1,1,,,,,,,,
12653,2,,1,6,3,2,1,2,,,,,,,,
12654,1,,1,6,4,1,1,2,2,,2,,,2,,2
12655,3,,6,11,5,1,1,2,,,,,,,,
12656,4,5,99,4,2,2,1,2,,,,,,,,
12657,2,,2,8,5,1,1,1,,,,,,,,
12658,2,,5,6,2,1,1,2,1,2,2,,,1,2,1
12659,2,,2,12,3,1,2,1,,,,,,,,
12660,1,,99,5,2,1,1,2,2,,2,,,2,,2
12661,1,,99,5,1,2,1,2,,,,,,,,
12662,4,6,99,2,2,2,1,2,,,,,,,,
12663,2,,4,6,5,1,1,2,,,,,,,,
12664,1,,2,4,5,1,1,2,,,,,,,,
12665,2,,2,7,5,1,1,2,,,,,,,,
12666,2,,3,7,4,1,1,2,,,,,,,,
12667,2,,6,6,5,1,1,2,,,,,,,,
12668,1,,2,3,3,1,1,2,,,,,,,,
12669,2,,1,10,3,1,1,2,,,,,,,,
12670,3,,99,4,4,2,1,2,,,,,,,,
12671,2,,3,7,3,1,1,2,,,,,,,,
12672,2,,6,7,2,2,1,2,,,,,,,,
12673,3,,2,6,5,1,1,1,,,,,,,,
12674,2,,3,8,5,1,1,2,,,,,,,,
12675,2,,4,10,4,1,1,2,,,,,,,,
12676,2,,99,5,3,2,1,2,,,,,,,,
12677,2,,6,12,5,1,1,2,,,,,,,,
12678,4,4,99,4,3,2,1,2,,,,,,,,
12679,2,,3,9,3,1,1,1,,,,,,,,
12680,2,,3,8,5,1,2,1,,,,,,,,
12681,2,,3,9,5,1,1,1,,,,,,,,
12682,,,,,,,,,,,,,,,,
12683,4,6,6,4,2,2,1,2,,,,,,,,
12684,5,,6,5,5,3,1,2,,,,,,,,
12685,2,,3,5,4,1,1,2,,,,,,,,
12686,2,,2,9,2,1,1,2,,,,,,,,
12687,4,1,6,3,3,2,1,2,,,,,,,,
12688,2,,6,13,5,1,1,2,,,,,,,,
12689,2,,4,7,2,1,1,2,,,,,,,,
12690,4,6,2,6,4,1,1,2,,,,,,,,
12691,2,,5,5,5,1,1,2,,,,,,,,
12692,5,,6,4,99,2,1,2,,,,,,,,
12693,2,,5,5,5,2,1,2,,,,,,,,
12694,2,,1,7,2,1,1,2,,,,,,,,
12695,3,,99,6,1,1,1,2,,,,,,,,
12696,2,,2,6,5,1,1,2,,,,,,,,
12697,4,3,3,2,2,2,1,2,,,,,,,,
12698,2,,3,7,2,2,1,2,,,,,,,,
12699,2,,1,5,3,2,1,2,,,,,,,,
12700,2,,99,5,5,3,1,2,,,,,,,,
12701,3,,6,7,5,1,1,2,,,,,,,,
12702,4,4,99,4,2,2,1,2,,,,,,,,
12703,2,,2,7,4,1,1,2,,,,,,,,
12704,4,6,99,4,2,2,1,2,,,,,,,,
12705,2,,1,6,4,1,1,2,,,,,,,,
12706,1,,1,6,1,1,2,1,,,,,,,,
12707,4,5,99,5,1,2,1,2,1,9,2,,,2,,2
12708,2,,4,6,5,1,1,2,,,,,,,,
12709,4,6,1,5,1,2,1,2,,,,,,,,
12710,3,,3,3,1,1,1,2,,,,,,,,
12711,2,,3,9,5,1,2,1,,,,,,,,
12712,4,1,99,4,2,2,1,2,,,,,,,,
12713,2,,99,5,2,1,1,2,2,,2,,,2,,2
12714,2,,1,8,2,1,2,1,,,,,,,,
12715,4,99,99,4,2,2,1,2,,,,,,,,
12716,2,,6,6,5,1,2,1,,,,,,,,
12717,3,,1,5,5,2,1,2,,,,,,,,
12718,2,,99,6,3,1,1,2,,,,,,,,
12719,2,,99,7,77,7,1,2,,,,,,,,
12720,4,4,99,4,1,2,1,2,,,,,,,,
12721,2,,1,8,1,1,1,1,,,,,,,,
12722,2,,3,5,5,1,1,1,,,,,,,,
12723,2,,3,5,5,1,2,2,,,,,,,,
12724,1,,1,6,3,1,1,2,2,,2,,,2,,2
12725,2,,3,8,2,1,1,2,,,,,,,,
12726,3,,99,5,1,2,1,2,,,,,,,,
12727,2,,5,6,5,1,1,1,,,,,,,,
12728,2,,3,7,4,1,1,1,,,,,,,,
12729,4,99,99,4,1,1,1,2,,,,,,,,
12730,2,,5,8,2,1,1,1,,,,,,,,
12731,4,1,99,5,1,2,1,2,2,,2,,,2,,2
12732,2,,2,6,3,1,1,1,1,1,2,,,1,2,2
12733,2,,6,13,5,1,1,2,,,,,,,,
12734,1,,1,4,3,1,1,2,2,,2,,,2,,2
12735,2,,2,7,5,1,1,2,,,,,,,,
12736,3,,1,8,3,1,1,2,1,2,1,2,,1,2,2
12737,2,,99,2,2,2,1,2,,,,,,,,
12738,4,6,99,4,2,2,1,2,,,,,,,,
12739,4,6,99,4,4,2,1,2,,,,,,,,
12740,2,,5,9,4,1,1,2,,,,,,,,
12741,1,,1,5,3,1,2,2,,,,,,,,
12742,1,,3,4,5,1,2,2,,,,,,,,
12743,2,,6,5,4,1,1,1,,,,,,,,
12744,1,,2,3,4,1,2,2,,,,,,,,
12745,5,,99,999,5,2,1,1,,,,,,,,
12746,2,,1,5,5,1,1,1,,,,,,,,
12747,2,,6,7,5,1,1,2,,,,,,,,
12748,4,6,99,4,1,2,1,2,,,,,,,,
12749,3,,6,7,3,1,1,1,,,,,,,,
12750,2,,3,7,4,1,1,1,,,,,,,,
12751,2,,3,7,3,1,1,2,,,,,,,,
12752,2,,3,8,4,1,1,2,,,,,,,,
12753,2,,1,4,4,1,1,2,,,,,,,,
12754,2,,4,6,5,1,2,1,,,,,,,,
12755,2,,3,9,5,1,1,1,,,,,,,,
12756,2,,4,5,4,1,1,1,2,,2,,,2,,2
12757,2,,99,7,1,2,1,2,2,,1,2,,1,2,2
12758,2,,1,11,1,1,1,1,,,,,,,,
12759,1,,4,2,1,1,1,2,,,,,,,,
12760,3,,99,5,3,2,1,2,,,,,,,,
12761,2,,4,9,2,1,1,2,,,,,,,,
12762,2,,6,8,4,1,1,1,,,,,,,,
12763,2,,99,5,5,1,1,2,,,,,,,,
12764,2,,3,6,5,1,1,2,,,,,,,,
12765,3,,99,7,1,1,1,2,,,,,,,,
12766,4,7,99,3,1,2,1,2,,,,,,,,
12767,2,,6,8,5,1,1,2,,,,,,,,
12768,1,,99,5,3,1,1,2,,,,,,,,
12769,4,5,99,4,2,2,1,1,,,,,,,,
12770,2,,99,5,5,1,1,2,,,,,,,,
12771,3,,99,4,1,2,1,2,2,,2,,,2,,2
12772,3,,2,5,2,1,1,1,,,,,,,,
12773,2,,2,7,5,1,1,2,,,,,,,,
12774,2,,99,6,4,1,1,2,,,,,,,,
12775,2,,2,10,5,1,1,2,,,,,,,,
12776,1,,2,6,1,1,1,2,1,9,2,,,2,,1
12777,2,,99,8,1,2,1,2,,,,,,,,
12778,2,,99,4,2,2,1,1,,,,,,,,
12779,3,,99,5,1,2,1,2,,,,,,,,
12780,2,,5,6,5,1,1,2,,,,,,,,
12781,2,,99,7,2,1,1,2,,,,,,,,
12782,2,,6,5,5,1,1,2,,,,,,,,
12783,4,5,99,4,1,2,1,2,2,,2,,,2,,2
12784,2,,99,5,1,9,1,2,,,,,,,,
12785,2,,6,8,5,1,1,1,,,,,,,,
12786,4,6,99,5,1,2,1,2,,,,,,,,
12787,4,5,99,4,1,2,1,2,,,,,,,,
12788,4,3,99,6,1,2,1,2,1,9,1,2,,2,,1
12789,2,,4,8,2,1,1,2,2,,2,,,2,,2
12790,4,4,99,3,1,2,1,2,,,,,,,,
12791,4,3,4,3,2,2,1,2,,,,,,,,
12792,4,3,3,5,4,2,1,2,,,,,,,,
12793,4,4,99,4,2,2,1,2,,,,,,,,
12794,4,6,2,4,3,2,1,2,,,,,,,,
12795,2,,2,5,3,1,1,2,,,,,,,,
12796,2,,2,6,1,1,1,1,,,,,,,,
12797,3,,2,5,2,2,1,2,1,2,2,,,2,,2
12798,2,,5,9,5,1,1,1,,,,,,,,
12799,4,1,99,5,2,2,1,2,,,,,,,,
12800,2,,1,13,2,1,1,1,2,,2,,,2,,2
12801,4,99,99,5,1,2,1,2,,,,,,,,
12802,2,,99,4,4,2,1,1,,,,,,,,
12803,2,,3,7,5,1,1,2,,,,,,,,
12804,2,,6,6,5,1,1,2,,,,,,,,
12805,2,,5,7,1,2,1,2,,,,,,,,
12806,4,7,99,5,3,2,1,2,,,,,,,,
12807,2,,6,6,5,1,1,2,,,,,,,,
12808,2,,3,5,2,1,1,2,,,,,,,,
12809,4,4,99,3,1,2,1,2,,,,,,,,
12810,2,,3,9,5,1,1,2,,,,,,,,
12811,2,,2,5,5,1,1,2,,,,,,,,
12812,4,4,99,4,2,2,1,2,,,,,,,,
12813,2,,4,6,5,2,1,2,,,,,,,,
12814,2,,5,8,2,2,1,2,,,,,,,,
12815,2,,3,12,2,1,1,1,,,,,,,,
12816,2,,77,5,3,2,1,2,,,,,,,,
12817,1,,2,5,3,1,1,2,,,,,,,,
12818,2,,4,7,3,1,1,2,,,,,,,,
12819,2,,3,8,2,2,1,2,,,,,,,,
12820,1,,1,5,3,1,2,2,,,,,,,,
12821,2,,1,10,2,1,1,1,,,,,,,,
12822,4,1,99,4,1,2,1,2,,,,,,,,
12823,2,,4,7,1,1,1,2,1,2,2,,,2,,2
12824,2,,4,5,4,1,1,2,,,,,,,,
12825,3,,6,5,5,1,1,2,,,,,,,,
12826,2,,99,3,2,2,1,2,,,,,,,,
12827,2,,2,7,4,1,1,2,,,,,,,,
12828,2,,3,6,5,1,1,1,,,,,,,,
12829,2,,4,5,1,1,1,1,,,,,,,,
12830,1,,3,3,2,1,2,2,,,,,,,,
12831,2,,6,6,5,1,1,1,,,,,,,,
12832,3,,99,4,4,2,1,2,,,,,,,,
12833,1,,3,4,1,1,1,2,1,2,2,,,2,,1
12834,1,,99,4,3,2,1,2,,,,,,,,
12835,5,,1,9,1,1,2,1,,,,,,,,
12836,4,1,99,5,1,2,1,2,2,,1,2,,2,,2
12837,2,,4,6,5,1,1,1,,,,,,,,
12838,2,,1,11,2,1,1,1,,,,,,,,
12839,2,,1,6,4,1,1,2,2,,2,,,2,,2
12840,2,,3,6,3,1,1,2,2,,2,,,1,2,2
12841,1,,3,7,5,1,1,2,,,,,,,,
12842,2,,1,8,3,1,2,1,,,,,,,,
12843,4,5,2,6,4,2,1,1,,,,,,,,
12844,4,99,99,4,1,2,1,2,2,,2,,,2,,2
12845,1,,1,7,1,1,1,1,,,,,,,,
12846,4,1,3,4,2,2,1,1,,,,,,,,
12847,2,,99,5,3,2,1,2,,,,,,,,
12848,5,,99,4,3,1,1,1,,,,,,,,
12849,2,,3,7,2,2,1,2,,,,,,,,
12850,4,5,99,4,4,2,1,2,,,,,,,,
12851,2,,4,5,5,1,1,1,,,,,,,,
12852,2,,99,6,2,2,1,1,,,,,,,,
12853,1,,1,6,5,1,2,1,,,,,,,,
12854,2,,3,5,3,1,1,1,,,,,,,,
12855,,,,,,,,,,,,,,,,
12856,2,,1,6,3,1,2,1,,,,,,,,
12857,4,4,3,4,1,2,1,2,,,,,,,,
12858,2,,3,7,5,1,1,1,,,,,,,,
12859,1,,1,6,5,1,1,2,,,,,,,,
12860,2,,3,9,5,1,1,1,,,,,,,,
12861,4,6,99,4,3,2,1,2,2,,2,,,2,,2
12862,4,1,99,6,2,2,1,2,,,,,,,,
12863,2,,99,5,2,1,1,2,2,,2,,,2,,2
12864,2,,5,7,3,2,1,2,,,,,,,,
12865,1,,99,5,3,2,1,2,,,,,,,,
12866,4,5,2,5,2,2,1,2,2,,2,,,2,,2
12867,2,,2,7,4,1,1,2,,,,,,,,
12868,2,,1,7,3,1,1,2,,,,,,,,
12869,2,,1,10,3,1,1,2,,,,,,,,
12870,2,,4,3,2,2,1,2,,,,,,,,
12871,2,,4,8,1,1,1,2,,,,,,,,
12872,2,,2,6,3,2,1,2,,,,,,,,
12873,2,,2,8,4,1,1,1,,,,,,,,
12874,3,,3,4,4,1,1,2,,,,,,,,
12875,2,,1,6,3,1,1,2,,,,,,,,
12876,2,,6,10,3,1,2,1,,,,,,,,
12877,4,6,2,4,2,2,1,2,,,,,,,,
12878,2,,2,9,3,1,1,1,,,,,,,,
12879,2,,6,5,1,1,1,2,,,,,,,,
12880,2,,4,6,5,1,1,2,,,,,,,,
12881,2,,4,8,1,1,1,2,,,,,,,,
12882,2,,4,7,3,2,1,2,2,,1,2,,1,2,2
12883,3,,4,4,1,2,1,2,,,,,,,,
12884,2,,5,6,2,1,1,2,,,,,,,,
12885,2,,3,6,4,1,1,1,,,,,,,,
12886,2,,4,8,5,1,1,2,,,,,,,,
12887,2,,1,7,4,1,1,2,,,,,,,,
12888,2,,3,10,4,1,1,2,,,,,,,,
12889,2,,4,5,5,1,1,2,,,,,,,,
12890,1,,99,6,5,1,1,2,,,,,,,,
12891,2,,4,6,5,1,1,2,,,,,,,,
12892,2,,3,10,4,1,1,2,,,,,,,,
12893,3,,5,9,3,1,1,1,,,,,,,,
12894,1,,1,4,4,1,1,1,2,,2,,,2,,2
12895,2,,4,2,4,1,1,2,,,,,,,,
12896,2,,2,10,5,1,1,2,,,,,,,,
12897,2,,4,6,3,1,2,1,2,,2,,,2,,2
12898,2,,99,3,3,1,1,2,,,,,,,,
12899,,,,,,,,,,,,,,,,
12900,1,,2,7,3,2,1,2,,,,,,,,
12901,2,,3,7,5,1,2,2,,,,,,,,
12902,2,,5,3,4,3,1,2,,,,,,,,
12903,3,,6,4,1,2,1,1,,,,,,,,
12904,2,,3,7,4,1,1,1,1,2,1,2,,2,,1
12905,1,,99,6,1,3,1,2,,,,,,,,
12906,4,6,99,2,2,2,1,2,,,,,,,,
12907,2,,5,5,2,2,1,2,,,,,,,,
12908,2,,3,7,5,1,1,1,,,,,,,,
12909,2,,6,6,5,1,2,2,,,,,,,,
12910,3,,6,9,3,1,1,2,,,,,,,,
12911,1,,2,5,1,2,1,2,,,,,,,,
12912,2,,5,8,4,2,1,2,,,,,,,,
12913,1,,3,6,5,1,1,2,,,,,,,,
12914,1,,2,7,3,1,1,2,,,,,,,,
12915,2,,99,5,1,2,1,2,,,,,,,,
12916,2,,2,7,3,1,1,2,,,,,,,,
12917,2,,99,4,2,2,1,2,,,,,,,,
12918,2,,3,5,2,1,1,2,,,,,,,,
12919,2,,1,8,2,1,1,1,2,,1,2,,2,,2
12920,1,,1,6,5,1,2,1,,,,,,,,
12921,2,,2,8,4,1,1,2,,,,,,,,
12922,2,,99,4,1,2,1,2,,,,,,,,
12923,2,,2,10,4,1,1,1,,,,,,,,
12924,2,,6,5,3,2,1,2,,,,,,,,
12925,1,,3,3,2,2,1,2,,,,,,,,
12926,2,,4,8,2,1,1,2,,,,,,,,
12927,4,1,99,5,1,2,9,2,,,,,,,,
12928,2,,4,6,5,1,1,2,,,,,,,,
12929,3,,6,7,4,1,1,2,,,,,,,,
12930,3,,2,5,3,2,1,1,,,,,,,,
12931,1,,99,5,3,1,1,2,2,,2,,,2,,2
12932,4,4,99,6,1,2,1,2,,,,,,,,
12933,2,,3,7,4,1,1,2,,,,,,,,
12934,3,,6,7,4,1,1,2,,,,,,,,
12935,,,,,,,,,,,,,,,,
12936,2,,99,7,2,1,1,2,,,,,,,,
12937,1,,99,5,1,2,1,2,,,,,,,,
12938,4,99,99,5,1,2,1,2,,,,,,,,
12939,2,,4,4,4,2,1,2,,,,,,,,
12940,2,,1,9,4,1,1,2,,,,,,,,
12941,2,,1,7,2,1,2,2,2,,2,,,2,,2
12942,2,,1,4,3,1,1,2,,,,,,,,
12943,2,,2,10,3,1,1,1,,,,,,,,
12944,2,,6,5,5,1,1,2,,,,,,,,
12945,1,,2,6,4,1,1,2,,,,,,,,
12946,,,,,,,,,,,,,,,,
12947,2,,6,6,3,1,1,2,,,,,,,,
12948,2,,4,6,5,1,1,1,,,,,,,,
12949,3,,99,7,5,1,1,2,,,,,,,,
12950,4,6,2,4,5,2,1,2,,,,,,,,
12951,2,,6,9,5,1,1,1,,,,,,,,
12952,,,,,,,,,,,,,,,,
12953,2,,1,5,2,1,1,2,,,,,,,,
12954,1,,2,7,5,1,2,2,,,,,,,,
12955,2,,3,6,5,1,1,2,,,,,,,,
12956,2,,99,6,3,2,1,2,,,,,,,,
12957,2,,1,13,4,1,1,1,,,,,,,,
12958,2,,3,6,4,1,1,2,,,,,,,,
12959,4,3,5,2,3,2,1,2,,,,,,,,
12960,2,,5,8,5,1,1,1,,,,,,,,
12961,3,,6,4,4,1,2,2,,,,,,,,
12962,2,,2,5,4,1,1,2,,,,,,,,
12963,3,,2,5,2,1,1,1,,,,,,,,
12964,4,4,2,5,4,1,1,2,,,,,,,,
12965,2,,3,8,3,1,1,1,,,,,,,,
12966,2,,1,11,3,1,1,2,1,2,2,,,1,2,2
12967,4,3,4,6,2,2,1,2,,,,,,,,
12968,1,,99,4,4,1,1,2,,,,,,,,
12969,2,,5,7,2,1,1,1,,,,,,,,
12970,,,,,,,,,,,,,,,,
12971,2,,3,8,3,1,1,1,,,,,,,,
12972,2,,4,5,4,1,1,2,,,,,,,,
12973,2,,4,6,5,1,1,2,,,,,,,,
12974,2,,3,9,5,1,1,2,,,,,,,,
12975,2,,3,6,5,1,2,1,,,,,,,,
12976,2,,99,6,5,1,1,1,,,,,,,,
12977,4,5,3,5,3,2,1,2,,,,,,,,
12978,4,3,99,6,2,2,1,2,,,,,,,,
12979,2,,3,10,5,1,2,1,,,,,,,,
12980,2,,2,6,2,1,1,2,,,,,,,,
12981,2,,3,7,5,1,1,2,,,,,,,,
12982,2,,77,6,2,2,1,2,,,,,,,,
12983,2,,5,9,4,1,1,2,,,,,,,,
12984,3,,99,7,2,2,1,2,,,,,,,,
12985,1,,1,6,1,1,1,2,2,,2,,,2,,1
12986,2,,3,9,3,1,1,1,,,,,,,,
12987,4,5,1,4,1,2,1,2,,,,,,,,
12988,4,3,5,6,5,2,1,1,,,,,,,,
12989,2,,77,6,2,2,1,2,,,,,,,,
12990,4,6,1,5,4,2,1,2,,,,,,,,
12991,2,,3,5,5,1,1,2,,,,,,,,
12992,1,,3,5,3,1,2,2,,,,,,,,
12993,2,,4,10,4,1,1,1,,,,,,,,
12994,2,,99,7,5,1,1,2,,,,,,,,
12995,2,,2,6,5,3,1,2,,,,,,,,
12996,2,,6,5,3,2,1,2,,,,,,,,
12997,2,,1,8,3,1,1,2,,,,,,,,
12998,4,6,99,4,2,2,1,2,,,,,,,,
12999,4,5,99,5,1,2,1,2,1,9,2,,,2,,1
13000,2,,3,7,5,1,1,2,,,,,,,,
13001,4,3,5,3,1,2,1,2,,,,,,,,
13002,,,,,,,,,,,,,,,,
13003,3,,6,9,5,1,1,1,,,,,,,,
13004,,,,,,,,,,,,,,,,
13005,3,,6,5,1,2,1,2,2,,2,,,2,,2
13006,2,,3,9,1,1,1,1,,,,,,,,
13007,2,,2,6,5,1,1,2,1,2,2,,,2,,1
13008,4,3,99,4,1,2,1,2,,,,,,,,
13009,2,,99,8,4,2,1,2,,,,,,,,
13010,1,,1,5,4,1,1,2,,,,,,,,
13011,2,,4,10,4,1,1,1,,,,,,,,
13012,1,,1,5,3,1,1,2,,,,,,,,
13013,2,,3,5,4,1,1,2,,,,,,,,
13014,,,,,,,,,,,,,,,,
13015,4,4,2,4,1,2,1,2,,,,,,,,
13016,2,,99,8,1,1,1,2,2,,2,,,2,,2
13017,2,,3,5,5,1,1,2,,,,,,,,
13018,2,,3,8,1,1,1,2,,,,,,,,
13019,1,,3,5,5,1,2,1,,,,,,,,
13020,3,,1,9,2,1,1,1,1,2,2,,,2,,2
13021,2,,4,7,2,1,2,2,,,,,,,,
13022,2,,99,4,1,2,1,2,,,,,,,,
13023,4,3,6,5,3,2,1,1,,,,,,,,
13024,2,,3,9,5,1,1,1,,,,,,,,
13025,4,6,1,5,3,2,1,2,,,,,,,,
13026,3,,99,6,2,2,1,2,,,,,,,,
13027,4,7,99,3,5,2,1,2,,,,,,,,
13028,2,,2,5,3,1,1,1,,,,,,,,
13029,2,,4,6,4,1,1,2,,,,,,,,
13030,2,,1,12,4,1,1,1,,,,,,,,
13031,2,,3,5,3,1,1,2,2,,2,,,2,,2
13032,4,3,99,4,2,2,1,2,,,,,,,,
13033,4,3,99,4,1,2,1,2,,,,,,,,
13034,1,,2,6,5,1,1,2,,,,,,,,
13035,2,,99,7,1,1,1,2,2,,2,,,2,,2
13036,2,,3,12,2,1,1,1,,,,,,,,
13037,3,,4,7,1,2,1,2,,,,,,,,
13038,2,,3,6,2,2,1,1,,,,,,,,
13039,4,3,1,4,1,2,1,2,2,,2,,,2,,2
13040,,,,,,,,,,,,,,,,
13041,4,5,99,3,2,2,1,2,,,,,,,,
13042,4,3,99,5,1,2,1,2,1,9,2,,,2,,2
13043,5,,99,7,2,2,1,2,,,,,,,,
13044,2,,6,7,5,1,1,1,,,,,,,,
13045,,,,,,,,,,,,,,,,
13046,2,,4,6,5,1,1,1,,,,,,,,
13047,4,6,99,4,1,2,1,2,,,,,,,,
13048,3,,6,6,5,1,1,2,,,,,,,,
13049,,,,,,,,,,,,,,,,
13050,2,,3,8,4,1,1,1,,,,,,,,
13051,2,,2,9,4,1,1,2,,,,,,,,
13052,2,,2,5,2,2,1,2,2,,2,,,2,,2
13053,2,,3,5,5,1,1,2,,,,,,,,
13054,2,,1,10,3,1,1,2,,,,,,,,
13055,4,1,3,3,1,3,1,2,,,,,,,,
13056,4,99,99,5,4,2,1,2,,,,,,,,
13057,,,,,,,,,,,,,,,,
13058,2,,1,9,4,1,1,1,,,,,,,,
13059,3,,99,4,4,1,1,2,,,,,,,,
13060,2,,5,3,4,1,1,1,,,,,,,,
13061,2,,1,5,3,1,1,1,,,,,,,,
13062,2,,99,8,1,1,1,2,,,,,,,,
13063,4,1,6,5,1,2,1,2,,,,,,,,
13064,,,,,,,,,,,,,,,,
13065,1,,99,6,5,1,1,2,,,,,,,,
13066,3,,99,4,1,2,1,2,,,,,,,,
13067,2,,99,7,2,2,1,2,,,,,,,,
13068,,,,,,,,,,,,,,,,
13069,2,,2,7,5,1,1,1,,,,,,,,
13070,2,,6,6,2,1,1,2,,,,,,,,
13071,2,,3,9,1,2,1,2,,,,,,,,
13072,3,,6,6,3,1,1,2,,,,,,,,
13073,2,,5,6,4,1,1,2,,,,,,,,
13074,2,,4,5,2,2,1,2,,,,,,,,
13075,2,,6,6,3,1,1,2,,,,,,,,
13076,2,,6,5,3,1,2,2,,,,,,,,
13077,2,,6,6,3,1,2,2,,,,,,,,
13078,2,,3,7,5,1,1,2,,,,,,,,
13079,3,,6,6,3,1,1,2,,,,,,,,
13080,4,4,99,4,3,2,1,2,,,,,,,,
