"SEQN","FSD032A","FSD032B","FSD032C","FSD041","FSD052","FSD061","FSD071","FSD081","FSD092","FSD102","FSD032D","FSD032E","FSD032F","FSD111","FSD122","FSD132","FSD141","FSD146","FSDHH","FSDAD","FSDCH","FSD151","FSQ165","FSD165N","FSQ012","FSD012N","FSD230","FSD230N","FSD795","FSD225","FSD235","FSD855","FSD860","FSQ865","FSQ162","FSQ760","FSD760N","FSQ653","FSD660ZC","FSD675","FSD680","FSD670ZC","FSQ690","FSQ695","FSD652ZW","FSD672ZW","FSD652CW","FSD660ZW"
88813,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88814,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88815,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88816,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88817,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,7,1,7,1,7,1,22,964,2,,,1,1,2,1,1,1,1,12,1,4,,,,
88818,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,1,6,1,1
88819,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88820,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,1,1,1,1,1,12,26,190,2,,,1,1,2,1,1,1,,4,1,4,,,,
88821,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88822,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
88823,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88824,2,2,2,1,2,1,2,2,2,,3,3,3,,,,,,3,4,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88825,2,2,2,1,3,2,2,2,2,,3,3,3,,,,,,3,3,1,2,1,4,1,4,1,4,12,13,517,2,,,2,,,,,,,,,,,,,
88826,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88827,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88828,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,1,1,1,1,1,1,1,24,2,,,,,
88829,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88830,3,2,2,2,,2,2,2,,,3,2,3,2,2,,2,2,3,2,2,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88831,2,2,2,2,,2,2,2,,,2,3,3,2,2,,2,2,3,3,2,2,1,5,1,4,1,4,12,99999,99999,2,,,2,,,,,,,,,,,,,
88832,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88833,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
88834,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88835,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,5,2,,,,,,,2,,,2,,,,,,,,,,,,,
88836,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88837,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88838,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
88839,2,2,2,1,2,1,2,2,2,,3,3,3,,,,,,3,4,1,2,1,1,1,1,1,1,12,13,420,2,,,2,,,,,,,,,,,,,
88840,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88841,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,2,2,,,,,,,2,,,1,1,1,,,,,,,,,,,
88842,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88843,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,1,,,,,,,,2,,1,1
88844,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,5,1,5,1,5,12,5,194,2,,,1,1,1,1,1,1,,4,1,5,,,,
88845,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88847,1,1,1,1,1,1,1,1,2,,,,,,,,,,4,4,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88848,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88849,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88850,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88851,2,2,3,1,3,2,2,2,2,,,,,,,,,,3,3,,2,1,2,1,2,1,2,12,16,189,2,,,2,,,,,,,,,,,,,
88852,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,1,1,5,1,5,1,5,12,24,335,2,,,2,,,,,,,,,,,,,
88853,2,2,3,2,,2,2,2,,,2,2,3,2,2,,2,2,3,2,3,2,1,2,1,2,1,2,12,33,340,2,,,1,1,1,1,1,1,1,36,1,2,,,,
88854,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88855,2,2,2,1,2,1,1,1,2,,,,,,,,,,4,4,,1,9,,,,,,,,,2,,,2,,,,,,,,,,,,,
88856,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,1,1,1,1,1,12,23,196,2,,,1,1,1,,,,,,,,,,,
88857,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88858,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,2,1,2,1,2,12,51,300,2,,,1,1,2,,,,,,,,,,,
88859,1,1,1,1,1,1,1,2,1,2,,,,,,,,,4,4,,1,1,1,1,1,1,1,8,16,42,2,,,,,,,,,,,,,,,,
88860,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88861,2,3,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88862,2,2,2,1,3,2,2,2,2,,,,,,,,,,3,3,,1,1,1,1,1,9,,12,27,194,2,,,2,,,,,,,,,,,,,
88863,2,2,2,1,2,1,1,2,2,,2,2,3,2,2,,2,2,4,4,3,1,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88864,2,2,3,2,,1,2,2,2,,3,3,3,,,,,,3,3,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
88865,2,2,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,3,3,2,1,1,1,1,1,1,3,99999,99999,2,,,1,1,1,,,,,,,,,,,
88866,2,2,2,2,,2,2,2,,,1,2,2,2,2,,2,2,3,3,3,2,2,,,,,,,,,2,,,1,1,1,1,1,1,1,17,2,,,,,
88867,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
88868,1,1,2,1,3,1,1,1,2,,1,2,2,2,2,,2,2,4,4,3,1,1,2,1,2,1,2,3,24,100,2,,,1,1,2,,,,,,,,,,,
88869,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88870,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88871,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88872,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,1,2,,1,2,1,1,23,1,2,,,,
88873,1,1,2,1,2,1,1,2,2,,1,2,2,1,2,,2,2,4,4,3,1,1,6,1,1,2,,6,206,500,2,,,1,1,2,,,,,,,,,,,
88874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88875,3,1,2,1,3,1,2,2,2,,2,2,2,2,2,,2,2,3,3,3,1,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88876,1,1,1,2,,1,2,1,2,,1,1,2,1,2,,2,2,4,3,3,1,1,3,1,3,2,,99,99999,460,2,,,1,1,2,,,,,,,,,,,
88877,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88878,3,2,2,2,,2,2,2,,,3,2,3,2,2,,2,2,3,2,2,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88879,1,2,3,1,1,1,1,2,2,,3,3,3,,,,,,3,4,1,1,1,3,1,3,1,3,12,3,357,2,,,1,1,2,,,,,,,,1,4,3,1
88880,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,12,1,194,2,,,1,1,2,1,1,1,,4,1,1,,,,
88881,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88882,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88883,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88884,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88886,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
88887,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88888,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,,,,,,,,,,,,,,
88889,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88890,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,5,1,4,1,3,12,16,420,2,,,1,1,1,,,,,,,,,,,
88891,1,1,2,1,3,2,1,2,2,,,,,,,,,,3,3,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88892,2,2,3,2,,1,1,1,2,,3,3,3,,,,,,3,3,1,2,1,3,1,3,2,,6,99999,20,2,,,2,,,,,,,,,,,,,
88893,1,1,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,1,1,4,1,4,1,4,6,25,195,2,,,1,1,1,,,,,,,,,,,
88894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88895,1,1,2,2,,1,2,2,2,,3,3,3,,,,,,3,3,1,1,1,2,1,2,1,1,12,12,80,2,,,2,,,,,,,,,,,,,
88896,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88897,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88898,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88899,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88900,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88901,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88902,1,1,1,1,2,1,1,2,2,,,,,,,,,,4,4,,2,1,2,1,2,1,2,12,14,72,2,,,,,,,,,,,,,,,,
88903,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88904,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88905,3,2,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88906,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88907,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88908,2,2,2,2,,2,2,2,,,3,3,3,,,,,,3,3,1,2,1,5,1,4,1,4,12,2,480,2,,,2,,,,,,,,,,,,,
88909,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88910,2,2,3,2,,2,2,2,,,,,,,,,,,2,2,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88911,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88912,1,2,1,1,2,1,1,1,1,2,,,,,,,,,4,4,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88913,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
88914,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88915,1,1,2,2,,2,2,2,,,2,3,3,2,2,,2,2,3,3,2,2,2,,,,,,,,,2,,,1,1,2,,,,,,,,,,,
88916,1,1,1,1,1,1,1,9,1,1,,,,,,,,,4,4,,1,1,1,1,1,1,1,12,20,80,2,,,,,,,,,,,,,,,,
88917,3,2,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,1,4,1,2,1,2,12,23,320,2,,,2,,,1,2,1,1,36,1,5,,,,
88918,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,2,1,2,1,2,12,51,300,2,,,1,1,2,,,,,,,,,,,
88919,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88920,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
88921,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,2,1,1,1,1,20,1,7,,,,
88922,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88923,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88924,3,3,3,,,,,,,,,,,,,,,,1,1,,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
88925,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88926,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88927,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,1,1,1,1,1,1,1,12,21,180,2,,,,,,,,,,,,,,,,
88928,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88929,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88930,2,3,1,1,3,2,2,2,2,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88931,2,3,2,1,2,1,2,2,2,,3,2,3,2,2,,2,2,3,3,2,1,1,4,2,,,,,,,2,,,2,,,1,2,1,2,12,1,2,,,,
88932,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,1,1,5,1,4,1,4,2,4,321,2,,,2,,,,,,,,,,,,,
88933,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,2,,,,,,,2,,,2,,,,,,,,,,,,,
88934,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88935,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88936,2,2,3,2,,1,2,2,2,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,1,1,3,1,1,1,,10,1,2,,,,
88937,2,2,2,1,2,2,2,2,2,,,,,,,,,,3,3,,2,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
88938,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88939,2,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88940,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88941,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,1,4,1,15,216,2,,,2,,,,,,,,,,,,,
88942,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88943,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88944,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88945,2,2,2,1,3,2,1,2,2,,3,3,3,,,,,,3,3,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88946,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88947,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88948,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,1,2,1,2,1,1,6,,,,
88949,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88950,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88951,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88952,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88953,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,1,3,12,15,400,2,,,1,1,1,,,,,,,,,,,
88954,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88955,2,2,3,1,1,1,2,2,2,,1,3,3,1,1,3,2,2,4,3,3,1,1,2,1,2,1,2,6,26,357,2,,,2,,,,,,,,,,,,,
88956,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,3,2,,,,,,,2,,,2,,,,,,,,,,,,,
88957,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88958,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88959,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,1,4,1,4,12,27,230,2,,,2,,,,,,,,,,,,,
88960,2,2,2,2,,2,2,2,,,,,,,,,,,3,3,,1,1,1,1,1,1,1,1,9,11,2,,,,,,,,,,,,,,,,
88961,1,1,1,2,,2,2,2,,,,,,,,,,,3,3,,2,1,1,1,1,1,1,6,8,179,2,,,,,,,,,,,,,,,,
88962,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88963,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,1,1,2,1,1,1,1,20,1,3,,,,
88964,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,3,1,3,2,,2,42,123,2,,,1,2,,,,,,,,,,,,
88965,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88966,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88967,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88968,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88969,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,4,2,,,,,,,2,,,2,,,1,2,1,2,999,9,,,,,
88970,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88971,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,12,23,16,2,,,2,,,,,,,,,,,,,
88972,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88973,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88974,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,2,,,,,,,,,,,,
88975,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,1,1,3,1,2,1,2,12,1,1,,,,
88976,3,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,6,1,6,1,6,12,20,712,2,,,2,,,,,,,,,,,,,
88977,1,2,3,1,2,1,1,2,2,,3,3,3,,,,,,3,4,1,1,1,1,1,1,1,1,7,23,420,2,,,1,1,1,1,1,1,,7,1,2,,,,
88978,2,2,2,1,3,1,2,2,2,,2,3,3,2,2,,2,2,3,3,2,1,1,7,1,7,1,7,12,9,671,2,,,1,1,1,,,,,,,,,,,
88979,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88980,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88982,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88983,2,3,3,2,,2,2,2,,,2,3,3,2,2,,2,2,2,2,2,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88984,2,2,2,1,2,2,2,2,2,,2,3,3,2,2,,2,2,3,3,2,2,1,4,1,4,1,4,12,1,307,2,,,2,,,,,,,,,,,,,
88985,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88986,3,3,3,,,,,,,,,,,,,,,,1,1,,1,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88987,2,3,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88988,2,2,2,2,,2,2,2,,,2,2,3,2,2,,2,2,3,3,3,2,1,2,2,,,,,,,2,,,1,1,1,,,,,,,,,,,
88989,3,3,3,,,,,,,,2,3,3,2,2,,2,2,2,1,2,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
88990,3,3,3,,,,,,,,,,,,,,,,1,1,,1,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
88991,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
88992,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,2,,2,2
88993,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88994,2,2,2,1,2,2,2,2,2,,3,3,3,,,,,,3,3,1,1,1,6,1,6,1,6,12,1,535,2,,,2,,,,,,,,,,,,,
88995,2,3,3,2,,1,2,2,2,,3,3,3,,,,,,2,2,1,2,1,2,2,,,,,,,2,,,1,1,2,1,1,1,1,18,1,2,,,,
88996,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,1,1,1,2,,,,,,,2,,,1,2,,,,,,,,,,,,
88997,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
88998,2,2,2,1,3,2,2,2,2,,2,2,2,1,1,2,1,2,4,3,4,2,1,1,1,1,1,1,12,5,600,2,,,1,1,1,,,,,,,,,,,
88999,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
89000,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,,,,,,,,,,,,,,
89001,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,2,,,,,,,2,,,2,,,,,,,,,,,,,
89002,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
89003,2,2,2,2,,1,2,2,2,,,,,,,,,,3,3,,2,1,2,2,,,,,,,2,,,2,,,,,,,,,,,,,
89004,2,2,2,1,3,1,2,2,2,,3,3,3,,,,,,3,3,1,1,1,2,2,,,,,,,2,,,1,1,3,1,1,1,,3,1,3,,,,
89005,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
89006,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,1,1,1,1,1,1,12,99999,398,9,,,1,1,1,,,,,,,,,,,
89007,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,2,,,,,2,,,,,
89008,3,3,3,,,,,,,,3,3,3,,,,,,1,1,1,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
89009,1,3,3,1,1,1,1,1,2,,,,,,,,,,4,4,,1,1,1,1,1,1,1,12,1,16,2,,,,,,,,,,,,,,,,
89010,2,2,3,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,4,1,1,1,1,12,13,357,2,,,,,,,,,,,,,,,,
89011,1,2,2,1,2,1,2,2,2,,3,3,3,,,,,,3,4,1,1,2,,,,,,,,,2,,,1,1,1,1,1,1,1,12,1,1,,,,
89012,2,3,2,2,,2,2,2,,,3,3,3,,,,,,2,2,1,2,1,3,1,3,1,3,12,19,244,2,,,1,1,1,,,,,,,,1,3,2,2
89013,3,3,3,,,,,,,,,,,,,,,,1,1,,2,2,,,,,,,,,2,,,2,,,,,,,,,,,,,
