"SEQN","ACD010A","ACD010B","ACD010C","ACQ020","ACQ030","ACD040","ACQ050","ACQ060","ACD070","ACD080"
14896,1,,,,,,,,,
14897,1,,,,,,,,,
14899,1,,,,,,,,,
14900,,,,4,2,5,5,5,2,5
14901,1,,,,,,,,,
14902,,,,5,2,5,5,5,99,1
14903,1,,,,,,,,,
14904,,,,5,5,5,5,5,1,1
14905,1,,,,,,,,,
14907,,,,2,1,3,1,3,2,2
14909,1,,,,,,,,,
14910,1,,,,,,,,,
14912,,,,5,4,5,5,5,5,4
14914,1,,,,,,,,,
14915,1,,,,,,,,,
14916,1,,,,,,,,,
14917,,,,2,1,1,1,3,4,4
14918,1,,,,,,,,,
14919,1,,,,,,,,,
14920,1,,,,,,,,,
14921,1,,,,,,,,,
14923,,,3,,,,,,,
14924,1,,,,,,,,,
14925,1,,,,,,,,,
14926,,,,3,3,3,3,3,4,4
14928,1,,,,,,,,,
14932,1,,3,,,,,,,
14934,,,,5,4,5,5,5,1,1
14936,1,,,,,,,,,
14939,1,,,,,,,,,
14940,1,,,,,,,,,
14941,1,,,,,,,,,
14943,,,,2,2,2,3,2,4,4
14944,1,,,,,,,,,
14946,1,,,,,,,,,
14947,1,,,,,,,,,
14953,,,,4,1,1,3,2,99,1
14954,1,,,,,,,,,
14956,,,,1,1,1,1,1,4,4
14958,,,,3,2,3,1,3,1,1
14959,1,,,,,,,,,
14960,1,,,,,,,,,
14961,1,,,,,,,,,
14962,1,,,,,,,,,
14963,1,,,,,,,,,
14964,1,,3,,,,,,,
14965,1,,,,,,,,,
14966,1,,,,,,,,,
14967,1,,,,,,,,,
14968,1,,,,,,,,,
14969,1,,,,,,,,,
14970,1,,,,,,,,,
14971,1,,,,,,,,,
14972,1,,,,,,,,,
14973,,,,5,4,5,5,5,1,1
14975,,,,1,1,1,1,1,4,4
14976,,,,3,1,3,3,4,4,4
14977,,,,5,5,5,5,5,1,1
14978,1,,,,,,,,,
14980,1,,,,,,,,,
14981,1,,,,,,,,,
14983,1,,,,,,,,,
14985,1,,,,,,,,,
14986,1,,,,,,,,,
14987,1,,,,,,,,,
14989,1,,,,,,,,,
14990,,,3,,,,,,,
14991,1,,3,,,,,,,
14992,1,,,,,,,,,
14993,1,,,,,,,,,
14994,1,,,,,,,,,
14995,,,,1,1,1,1,1,4,4
14996,1,,,,,,,,,
14997,1,,,,,,,,,
14998,1,,,,,,,,,
14999,1,,,,,,,,,
15000,1,,,,,,,,,
15001,1,,,,,,,,,
15002,,,,1,1,1,1,1,5,5
15003,,,,4,4,4,4,4,4,4
15005,1,,,,,,,,,
15006,1,,,,,,,,,
15009,1,,,,,,,,,
15011,,,,5,5,5,5,5,1,1
15012,1,,,,,,,,,
15013,,,,3,1,2,3,3,4,4
15014,1,,,,,,,,,
15016,1,,,,,,,,,
15018,1,,,,,,,,,
15019,1,,,,,,,,,
15020,1,,,,,,,,,
15021,1,,,,,,,,,
15022,1,,,,,,,,,
15023,1,,,,,,,,,
15024,1,,,,,,,,,
15025,,,,5,5,5,5,5,1,1
15027,1,,,,,,,,,
15028,,,,1,1,1,1,1,4,4
15029,1,,,,,,,,,
15030,,,3,,,,,,,
15032,,,,1,1,1,1,1,4,4
15033,1,,,,,,,,,
15034,1,,,,,,,,,
15035,1,,,,,,,,,
15036,,,,4,4,4,5,4,4,4
15038,1,,,,,,,,,
15041,,,3,,,,,,,
15042,1,,,,,,,,,
15044,1,,,,,,,,,
15045,1,,,,,,,,,
15046,,,,5,5,5,5,5,4,4
15047,1,,,,,,,,,
15048,1,,,,,,,,,
15049,1,,,,,,,,,
15050,1,,,,,,,,,
15051,,,,3,2,5,3,3,4,1
15054,1,,,,,,,,,
15056,,,3,,,,,,,
15058,1,,,,,,,,,
15059,1,,,,,,,,,
15060,1,,,,,,,,,
15061,1,,,,,,,,,
15062,1,,3,,,,,,,
15063,1,,,,,,,,,
15064,1,,,,,,,,,
15065,1,,,,,,,,,
15066,,,,5,5,5,5,5,1,1
15067,1,,,,,,,,,
15068,,,,,,,,,,
15069,,,,2,1,2,2,2,4,4
15070,1,,,,,,,,,
15073,1,,,,,,,,,
15076,1,,,,,,,,,
15077,1,,,,,,,,,
15081,1,,,,,,,,,
15083,1,,,,,,,,,
15086,1,,,,,,,,,
15089,1,,,,,,,,,
15090,1,,,,,,,,,
15091,,,,1,1,1,1,1,4,4
15092,1,,,,,,,,,
15093,,,,5,5,5,5,5,4,1
15095,1,,,,,,,,,
15096,1,,3,,,,,,,
15097,,,,1,1,1,2,1,4,4
15099,1,,,,,,,,,
15100,1,,,,,,,,,
15101,,,,5,5,5,5,5,1,1
15103,,,,1,1,1,1,1,4,4
15104,,,,1,1,1,1,1,4,4
15105,,,,4,3,4,4,5,1,1
15106,1,,,,,,,,,
15107,,,,3,1,4,4,2,4,4
15108,,,,5,5,5,5,5,1,1
15110,,,,2,1,1,3,1,4,4
15111,,,3,,,,,,,
15113,1,,,,,,,,,
15114,1,,,,,,,,,
15115,1,,,,,,,,,
15116,1,,,,,,,,,
15117,1,,,,,,,,,
15119,,,,4,2,3,3,5,4,4
15120,,,,1,1,1,1,2,4,4
15121,1,,,,,,,,,
15122,,,,4,4,4,5,5,4,4
15123,1,,,,,,,,,
15126,1,,,,,,,,,
15127,1,,,,,,,,,
15129,,,3,,,,,,,
15130,,,,2,1,1,1,2,4,4
15131,1,,,,,,,,,
15133,1,,,,,,,,,
15134,1,,,,,,,,,
15136,,,,4,4,4,5,5,1,1
15138,,,,3,2,4,5,5,4,4
15139,1,,,,,,,,,
15140,1,,,,,,,,,
15141,1,,,,,,,,,
15143,1,,,,,,,,,
15144,1,,,,,,,,,
15145,1,,,,,,,,,
15146,1,,,,,,,,,
15148,,,3,,,,,,,
15149,,,,2,1,1,1,2,4,4
15150,1,,,,,,,,,
15152,1,,,,,,,,,
15153,1,,,,,,,,,
15154,,,,2,1,1,3,2,4,4
15155,1,,,,,,,,,
15156,1,,,,,,,,,
15157,1,,,,,,,,,
15159,1,,,,,,,,,
15160,1,,,,,,,,,
15161,,,,1,1,1,1,1,4,4
15162,1,,,,,,,,,
15163,1,,,,,,,,,
15164,1,,,,,,,,,
15166,,,,3,1,1,3,4,4,4
15167,,,,4,2,4,5,4,4,1
15171,1,,,,,,,,,
15172,1,,,,,,,,,
15176,1,,,,,,,,,
15178,1,,,,,,,,,
15179,1,,,,,,,,,
15180,1,,,,,,,,,
15181,1,,,,,,,,,
15182,1,,,,,,,,,
15183,,,,2,1,1,1,1,2,2
15184,1,,,,,,,,,
15185,1,,,,,,,,,
15186,,,,3,3,2,1,3,4,4
15187,1,,,,,,,,,
15188,1,,,,,,,,,
15189,1,,,,,,,,,
15190,1,,,,,,,,,
15191,1,,,,,,,,,
15192,1,,,,,,,,,
15193,,,3,,,,,,,
15194,1,,,,,,,,,
15195,1,,,,,,,,,
15196,,,,5,5,5,5,5,4,1
15197,1,,,,,,,,,
15198,,,,2,1,1,1,2,4,4
15200,1,,,,,,,,,
15201,1,,,,,,,,,
15202,,,3,,,,,,,
15203,1,,,,,,,,,
15204,,,,2,1,1,1,2,4,4
15206,1,,,,,,,,,
15207,,,,4,1,2,4,4,4,4
15209,1,,,,,,,,,
15211,1,,,,,,,,,
15212,1,,,,,,,,,
15213,,,,5,5,5,5,5,1,1
15214,,,,2,2,2,2,2,1,1
15215,,,,5,2,3,1,3,1,1
15216,1,,,,,,,,,
15218,,,3,,,,,,,
15220,1,,,,,,,,,
15221,1,,,,,,,,,
15222,,,,4,4,3,5,2,1,1
15225,1,,,,,,,,,
15227,1,,,,,,,,,
15228,1,,,,,,,,,
15229,1,,,,,,,,,
15230,1,,,,,,,,,
15232,,,,3,2,2,3,3,1,1
15233,,,,5,4,5,5,5,2,2
15234,1,,,,,,,,,
15235,1,,,,,,,,,
15236,,,,3,1,5,5,4,4,1
15237,1,,,,,,,,,
15238,1,,,,,,,,,
15240,1,,,,,,,,,
15241,1,,,,,,,,,
15244,1,,3,,,,,,,
15246,,,,1,1,1,1,1,4,4
15247,1,,,,,,,,,
15250,1,,,,,,,,,
15252,,,,2,1,1,3,2,4,4
15253,1,,,,,,,,,
15256,,,,5,5,5,5,5,1,1
15257,1,,,,,,,,,
15258,1,,,,,,,,,
15259,,,,4,3,3,5,5,4,1
15260,1,,,,,,,,,
15261,,,,1,1,1,1,1,5,5
15262,1,,,,,,,,,
15263,,,,5,5,5,5,5,1,1
15264,,,3,,,,,,,
15266,,,3,,,,,,,
15270,,,,1,1,1,1,1,4,4
15272,,,,3,3,3,3,3,1,1
15273,1,,,,,,,,,
15275,,,,5,5,5,5,5,1,1
15277,1,,,,,,,,,
15278,1,,,,,,,,,
15279,1,,,,,,,,,
15280,1,,,,,,,,,
15281,,,,5,5,5,5,5,99,1
15282,1,,,,,,,,,
15283,,,,2,1,1,2,3,5,5
15284,1,,,,,,,,,
15285,1,,,,,,,,,
15287,1,,,,,,,,,
15288,1,,,,,,,,,
15290,1,,,,,,,,,
15291,,,,1,1,1,1,1,4,4
15292,1,,,,,,,,,
15293,1,,,,,,,,,
15294,1,,,,,,,,,
15295,,,,4,4,5,5,4,4,1
15298,1,,,,,,,,,
15300,1,,,,,,,,,
15301,,,,5,5,5,5,5,2,2
15302,1,,,,,,,,,
15303,1,,,,,,,,,
15304,1,,,,,,,,,
15306,1,,,,,,,,,
15307,1,,,,,,,,,
15308,1,,,,,,,,,
15309,,,,1,1,1,3,2,4,4
15310,1,,,,,,,,,
15311,1,,,,,,,,,
15313,1,,,,,,,,,
15315,1,,,,,,,,,
15317,,,,4,1,3,3,4,4,4
15319,1,,,,,,,,,
15322,1,,,,,,,,,
15323,1,,,,,,,,,
15324,1,,,,,,,,,
15325,,,,5,4,5,5,3,1,1
15326,1,,,,,,,,,
15327,1,,,,,,,,,
15329,,,,3,3,3,3,3,4,4
15330,1,,,,,,,,,
15331,1,,,,,,,,,
15332,1,,,,,,,,,
15334,,,,3,2,3,3,3,4,4
15335,1,,,,,,,,,
15336,1,,,,,,,,,
15337,,,,5,2,5,5,5,2,2
15338,,,,5,5,5,5,5,1,1
15340,1,,,,,,,,,
15341,,,,2,1,1,1,1,4,4
15342,,,,1,1,1,1,1,4,4
15343,,,,2,2,2,2,2,4,4
15344,1,,,,,,,,,
15346,1,,,,,,,,,
15347,1,,,,,,,,,
15348,1,,,,,,,,,
15349,,,,3,1,3,3,2,4,4
15350,1,,,,,,,,,
15351,,,,5,1,5,5,4,4,4
15352,,,,3,3,3,3,4,4,4
15353,1,,,,,,,,,
15354,1,,,,,,,,,
15355,,,3,,,,,,,
15356,1,,,,,,,,,
15357,1,,3,,,,,,,
15358,1,,,,,,,,,
15359,1,,,,,,,,,
15360,1,,,,,,,,,
15361,1,,,,,,,,,
15362,1,,,,,,,,,
15363,1,,,,,,,,,
15365,1,,,,,,,,,
15366,1,,,,,,,,,
15367,,,,4,3,2,4,5,99,1
15369,1,,,,,,,,,
15370,1,,,,,,,,,
15371,,,,1,1,1,1,4,4,4
15375,1,,,,,,,,,
15376,1,,,,,,,,,
15377,1,,,,,,,,,
15378,1,,3,,,,,,,
15379,,,,1,1,1,2,1,5,4
15380,1,,,,,,,,,
15382,1,,,,,,,,,
15384,,,,3,3,5,3,5,4,1
15385,,,,2,1,1,2,3,4,4
15388,,,,3,1,3,5,4,4,4
15389,1,,,,,,,,,
15390,1,,,,,,,,,
15391,1,,,,,,,,,
15392,,,,4,4,4,5,5,2,1
15393,,,,4,4,3,3,5,5,1
15394,1,,,,,,,,,
15397,1,,,,,,,,,
15398,1,,,,,,,,,
15399,1,,,,,,,,,
15400,1,,,,,,,,,
15401,1,,,,,,,,,
15402,1,,,,,,,,,
15403,1,,,,,,,,,
15404,,,3,,,,,,,
15405,,,,1,1,1,1,1,4,4
15406,1,,,,,,,,,
15407,1,,,,,,,,,
15408,1,,,,,,,,,
15413,,,,1,1,1,1,1,4,4
15415,1,,,,,,,,,
15417,1,,,,,,,,,
15418,1,,,,,,,,,
15419,,,,5,4,5,5,5,1,1
15420,,,,3,1,4,4,2,4,4
15422,,,,5,5,5,5,5,1,1
15423,,,,3,2,1,4,4,4,4
15424,1,,,,,,,,,
15427,,,,4,4,5,4,4,1,1
15428,,,,4,5,4,5,5,1,1
15430,,,,2,1,1,1,1,5,5
15432,1,,,,,,,,,
15435,1,2,,,,,,,,
15436,1,,,,,,,,,
15437,,,,4,4,5,5,4,1,1
15438,1,,,,,,,,,
15439,,,,1,1,1,1,1,4,4
15440,1,,,,,,,,,
15442,1,,,,,,,,,
15443,1,,3,,,,,,,
15444,1,,,,,,,,,
15445,1,,,,,,,,,
15446,,,,4,2,2,3,3,1,1
15449,1,,,,,,,,,
15450,,,,2,1,4,2,1,4,4
15451,,,,3,1,3,3,3,5,5
15452,1,,,,,,,,,
15453,1,,,,,,,,,
15454,1,,,,,,,,,
15456,1,,,,,,,,,
15457,1,,,,,,,,,
15458,1,,,,,,,,,
15459,1,,,,,,,,,
15460,1,,,,,,,,,
15461,1,,,,,,,,,
15462,1,,,,,,,,,
15464,,,,4,4,4,4,4,4,1
15465,,,,1,1,1,1,1,4,4
15466,1,,,,,,,,,
15467,1,,,,,,,,,
15468,,,,3,1,5,3,5,4,4
15469,,,,3,1,3,3,3,1,1
15470,1,,,,,,,,,
15471,1,,,,,,,,,
15473,1,,,,,,,,,
15474,,,,5,4,5,5,5,5,1
15475,1,,,,,,,,,
15476,,,,4,5,5,5,5,4,4
15477,1,,,,,,,,,
15478,1,,,,,,,,,
15479,,,,2,1,1,1,1,5,5
15480,1,,,,,,,,,
15481,1,,,,,,,,,
15482,1,,,,,,,,,
15483,1,,,,,,,,,
15484,,,,5,5,5,5,5,1,1
15486,,,,3,1,5,5,5,4,4
15487,,,,3,1,1,3,5,4,4
15488,,,,3,2,3,4,5,5,4
15489,1,,,,,,,,,
15491,1,,,,,,,,,
15492,,,,5,5,5,5,5,1,1
15493,1,,,,,,,,,
15495,,,,4,3,4,4,5,4,4
15496,,,3,,,,,,,
15497,1,,,,,,,,,
15499,1,,,,,,,,,
15500,1,,,,,,,,,
15501,1,,3,,,,,,,
15502,,,,,,,,,,
15503,1,,,,,,,,,
15504,1,,,,,,,,,
15505,1,,,,,,,,,
15508,,,,3,2,4,5,3,4,4
15514,1,,,,,,,,,
15515,1,,,,,,,,,
15516,1,,,,,,,,,
15517,,,,4,1,4,5,4,4,4
15519,,,,4,4,3,5,5,4,4
15520,1,,,,,,,,,
15521,1,,,,,,,,,
15524,1,,,,,,,,,
15525,1,,,,,,,,,
15526,1,,,,,,,,,
15527,1,,,,,,,,,
15528,,,,1,1,1,1,1,4,4
15529,1,,,,,,,,,
15530,1,,,,,,,,,
15531,,,,4,4,5,5,4,1,1
15532,1,,,,,,,,,
15533,1,,,,,,,,,
15534,1,,3,,,,,,,
15535,,,,4,1,1,3,3,4,4
15537,1,,,,,,,,,
15539,,,,5,5,5,5,5,5,5
15543,1,,,,,,,,,
15544,1,,,,,,,,,
15545,1,,,,,,,,,
15546,1,,,,,,,,,
15547,1,,,,,,,,,
15548,,,,4,1,4,4,3,5,5
15549,,,,5,5,5,5,5,1,1
15550,1,,,,,,,,,
15552,1,,,,,,,,,
15555,1,,,,,,,,,
15556,1,,,,,,,,,
15557,1,,,,,,,,,
15559,1,,,,,,,,,
15560,1,,,,,,,,,
15561,1,,,,,,,,,
15562,1,,,,,,,,,
15563,1,,,,,,,,,
15564,1,,,,,,,,,
15565,,,,1,1,1,1,1,4,4
15568,1,,,,,,,,,
15569,1,,,,,,,,,
15570,1,,,,,,,,,
15571,1,,,,,,,,,
15572,1,,,,,,,,,
15573,,,,3,2,3,3,3,4,1
15576,,,,1,1,1,1,1,4,4
15577,1,,,,,,,,,
15578,,,3,,,,,,,
15579,1,,,,,,,,,
15581,1,,,,,,,,,
15582,1,,,,,,,,,
15583,,,,1,1,1,1,1,5,5
15585,1,,,,,,,,,
15588,,,,2,1,2,2,2,4,4
15590,1,,,,,,,,,
15591,,,3,,,,,,,
15594,1,,,,,,,,,
15596,1,,,,,,,,,
15597,1,,,,,,,,,
15598,,,,3,1,2,3,3,4,4
15599,1,,,,,,,,,
15600,1,,,,,,,,,
15602,,,,3,3,3,1,3,4,4
15603,1,,,,,,,,,
15604,,,,1,1,1,1,1,4,4
15606,1,,,,,,,,,
15611,1,,,,,,,,,
15612,1,,,,,,,,,
15614,1,,,,,,,,,
15615,1,,,,,,,,,
15616,1,,,,,,,,,
15617,,,,3,1,2,1,3,2,2
15618,,,,4,4,5,5,5,1,4
15619,,,,5,2,1,3,3,4,4
15620,,,,3,1,3,9,4,2,2
15621,1,,,,,,,,,
15623,1,,,,,,,,,
15624,1,,,,,,,,,
15626,1,,,,,,,,,
15627,1,,,,,,,,,
15629,,,,1,1,1,1,1,4,4
15630,1,,,,,,,,,
15632,1,,,,,,,,,
15633,1,,,,,,,,,
15634,,,3,,,,,,,
15635,1,,,,,,,,,
15636,,,,4,2,5,5,3,1,1
15637,,,,3,1,2,5,4,4,4
15638,1,,,,,,,,,
15639,1,,,,,,,,,
15640,,,,4,3,5,5,4,1,1
15641,1,,,,,,,,,
15642,,,,1,1,3,2,2,4,4
15643,1,,,,,,,,,
15645,,,,4,2,4,4,4,4,4
15646,,,,3,2,4,2,3,1,1
15647,,,,3,3,3,3,3,1,1
15648,1,,,,,,,,,
15649,1,,,,,,,,,
15650,,,,4,5,5,5,5,5,4
15651,1,,,,,,,,,
15652,,,,3,5,3,5,3,2,2
15653,1,,,,,,,,,
15654,1,,,,,,,,,
15655,1,,,,,,,,,
15656,1,,,,,,,,,
15657,,,,5,5,5,5,5,1,5
15658,1,,3,,,,,,,
15659,1,,,,,,,,,
15660,,,,1,1,1,1,1,4,4
15661,,,,3,1,4,5,5,4,4
15662,1,,,,,,,,,
15664,,,3,,,,,,,
15666,1,,,,,,,,,
15668,,,,3,2,4,4,5,4,4
15669,1,,,,,,,,,
15674,,,3,,,,,,,
15675,1,,,,,,,,,
15677,1,,,,,,,,,
15678,1,,3,,,,,,,
15679,,,,1,1,1,1,1,4,4
15681,1,,3,,,,,,,
15682,,,,5,5,5,5,5,1,1
15687,,,,2,1,1,1,1,4,4
15688,1,,,,,,,,,
15691,1,,,,,,,,,
15692,1,,,,,,,,,
15694,1,,,,,,,,,
15695,1,,,,,,,,,
15697,,,3,,,,,,,
15700,,,,2,1,1,1,3,4,4
15702,1,,,,,,,,,
15703,1,,,,,,,,,
15705,,,,2,1,1,1,2,4,4
15706,1,,,,,,,,,
15708,,,,5,5,5,5,5,1,1
15709,1,,,,,,,,,
15711,1,,,,,,,,,
15712,1,,,,,,,,,
15713,1,,,,,,,,,
15715,,,,5,5,5,5,5,1,1
15716,,,,3,2,3,2,3,1,1
15720,1,,,,,,,,,
15721,,,,1,1,1,1,1,4,4
15723,1,,,,,,,,,
15725,1,,,,,,,,,
15726,1,,,,,,,,,
15727,1,,,,,,,,,
15729,,,,3,1,1,5,5,4,4
15731,1,,,,,,,,,
15732,,,,4,4,3,9,4,1,1
15733,1,,,,,,,,,
15735,1,,,,,,,,,
15737,1,,,,,,,,,
15738,,,,3,2,3,3,4,4,4
15739,1,,,,,,,,,
15740,1,,,,,,,,,
15741,1,,,,,,,,,
15742,1,,,,,,,,,
15743,1,,,,,,,,,
15744,,,,1,1,1,1,1,4,4
15745,1,,,,,,,,,
15748,,,,1,1,1,1,1,5,5
15749,1,,,,,,,,,
15750,,,,1,1,1,1,1,4,4
15751,,,,2,1,2,2,3,4,4
15752,,,3,,,,,,,
15753,1,,,,,,,,,
15755,,,,3,1,2,3,3,4,4
15756,,,,1,1,1,1,1,4,4
15757,,,3,,,,,,,
15760,1,,,,,,,,,
15762,1,,,,,,,,,
15765,1,,,,,,,,,
15768,1,,,,,,,,,
15769,1,,,,,,,,,
15770,,,,4,4,4,5,5,4,4
15771,,,,1,1,1,3,1,1,1
15772,1,,,,,,,,,
15774,,,,1,1,1,1,1,4,4
15776,1,,,,,,,,,
15777,1,,,,,,,,,
15778,1,,,,,,,,,
15779,,,,3,3,5,3,3,4,4
15780,1,,,,,,,,,
15782,1,,,,,,,,,
15783,,,,3,1,1,1,3,4,4
15784,,,,4,2,4,4,5,4,4
15785,1,,,,,,,,,
15786,,,,5,2,3,4,5,1,4
15787,1,,,,,,,,,
15788,1,,,,,,,,,
15789,1,,,,,,,,,
15790,1,,,,,,,,,
15791,1,,,,,,,,,
15792,1,,,,,,,,,
15794,1,,,,,,,,,
15795,1,,,,,,,,,
15797,1,,,,,,,,,
15798,1,,,,,,,,,
15799,,,,1,1,1,1,1,4,4
15800,,,,1,1,1,1,1,4,4
15801,1,,,,,,,,,
15803,,,,2,1,5,1,4,5,5
15804,1,,,,,,,,,
15805,1,,,,,,,,,
15807,1,,,,,,,,,
15808,1,,,,,,,,,
15809,1,,,,,,,,,
15810,,,,5,5,5,5,5,1,1
15812,1,,,,,,,,,
15813,,,,4,1,3,5,5,1,1
15815,,,,3,1,3,3,3,1,1
15817,1,,,,,,,,,
15819,,,,2,1,1,3,3,1,1
15820,,,3,,,,,,,
15821,,,,3,2,5,5,5,1,1
15822,1,,,,,,,,,
15825,,,,1,1,1,1,1,4,4
15827,,,,4,4,4,5,5,4,4
15828,,,,4,1,4,3,3,1,1
15829,1,,,,,,,,,
15830,1,,,,,,,,,
15831,,,,5,3,3,3,3,4,4
15832,,,,4,1,4,4,4,1,1
15834,1,,,,,,,,,
15835,1,,,,,,,,,
15837,1,,,,,,,,,
15838,1,,,,,,,,,
15839,1,,,,,,,,,
15840,,,,4,3,5,5,5,1,1
15841,,,,1,1,1,1,1,4,4
15843,1,,,,,,,,,
15844,,,,1,1,1,1,1,2,2
15846,1,,,,,,,,,
15848,1,,,,,,,,,
15850,1,,,,,,,,,
15853,,,,2,1,1,1,2,4,4
15854,,,,1,1,1,1,1,4,4
15855,1,,,,,,,,,
15856,,,,1,1,1,1,1,4,4
15858,,,,2,1,2,1,2,4,4
15859,1,,,,,,,,,
15860,,,,4,1,3,4,5,4,4
15861,,,,3,1,3,4,4,4,4
15862,1,,,,,,,,,
15863,1,,,,,,,,,
15864,1,,,,,,,,,
15865,1,,,,,,,,,
15866,1,,,,,,,,,
15868,1,,,,,,,,,
15869,1,,,,,,,,,
15870,,,,5,5,5,5,5,1,1
15871,1,,,,,,,,,
15873,1,,,,,,,,,
15874,1,,,,,,,,,
15875,1,,,,,,,,,
15876,,,,2,1,3,3,2,4,4
15877,1,,,,,,,,,
15878,,,,4,5,5,5,5,2,1
15879,,,,1,1,1,1,1,4,4
15880,1,,,,,,,,,
15881,,,,1,1,1,1,1,4,4
15882,1,,,,,,,,,
15883,1,,,,,,,,,
15884,,,,4,1,3,3,4,4,4
15887,1,,,,,,,,,
15888,1,,3,,,,,,,
15890,1,,,,,,,,,
15891,,,,3,1,4,3,2,4,4
15892,1,,,,,,,,,
15893,1,,,,,,,,,
15894,1,,,,,,,,,
15895,1,,,,,,,,,
15896,1,,,,,,,,,
15898,1,,,,,,,,,
15901,,,,4,3,4,4,2,4,4
15902,1,,,,,,,,,
15903,1,,,,,,,,,
15904,1,,,,,,,,,
15905,1,,,,,,,,,
15907,1,,,,,,,,,
15910,1,,,,,,,,,
15913,,,,1,1,1,1,1,4,4
15914,1,,,,,,,,,
15915,1,,,,,,,,,
15916,1,,,,,,,,,
15918,1,,,,,,,,,
15919,1,,,,,,,,,
15921,1,,,,,,,,,
15922,1,,,,,,,,,
15923,,,,2,1,2,2,2,1,1
15925,,,,2,1,1,1,1,4,4
15926,,,,5,5,5,5,5,4,1
15927,1,,,,,,,,,
15929,1,,,,,,,,,
15930,,,,1,1,1,1,1,5,5
15931,1,,,,,,,,,
15934,,,,1,1,1,1,1,4,4
15935,1,,,,,,,,,
15936,1,,,,,,,,,
15937,,,,2,1,1,1,4,4,4
15939,1,,,,,,,,,
15940,1,,,,,,,,,
15941,1,,,,,,,,,
15942,1,,,,,,,,,
15944,1,,,,,,,,,
15945,,,,1,1,1,1,1,4,4
15946,1,,,,,,,,,
15947,,,,5,5,5,5,5,2,1
15948,,,,2,1,1,1,1,4,4
15949,,,3,,,,,,,
15951,,,,4,3,4,5,4,4,4
15952,1,,,,,,,,,
15953,1,,,,,,,,,
15954,1,,,,,,,,,
15955,,,,4,3,3,4,3,5,5
15956,1,,,,,,,,,
15958,,,3,,,,,,,
15960,1,,,,,,,,,
15961,1,,,,,,,,,
15962,1,,,,,,,,,
15963,1,,,,,,,,,
15964,1,,,,,,,,,
15965,1,,,,,,,,,
15966,,,,5,5,5,5,5,1,1
15968,,,,5,5,5,5,5,1,1
15969,1,,,,,,,,,
15970,1,,,,,,,,,
15972,1,,,,,,,,,
15973,1,,3,,,,,,,
15974,,,,3,3,4,5,3,1,1
15975,1,,,,,,,,,
15976,,,,3,3,2,3,4,4,4
15977,,,,5,1,2,5,5,4,4
15978,1,,,,,,,,,
15979,,,,5,5,5,5,5,1,1
15980,1,,,,,,,,,
15982,1,,,,,,,,,
15983,1,,,,,,,,,
15984,,,,5,4,5,5,5,4,4
15985,,,,2,1,2,2,2,4,4
15987,1,,,,,,,,,
15989,1,,,,,,,,,
15991,1,,,,,,,,,
15992,1,,,,,,,,,
15993,1,,,,,,,,,
15994,1,,,,,,,,,
15996,1,,,,,,,,,
15998,1,,,,,,,,,
15999,,,,4,4,3,3,5,1,1
16000,1,,,,,,,,,
16001,1,,,,,,,,,
16004,,,,4,4,5,5,5,1,1
16005,1,,,,,,,,,
16007,,,,9,5,5,5,5,1,1
16008,1,,,,,,,,,
16009,,,,1,1,1,1,1,4,4
16010,1,,,,,,,,,
16011,1,,3,,,,,,,
16013,,,,3,1,1,3,3,4,4
16016,1,,,,,,,,,
16017,1,,,,,,,,,
16018,1,,,,,,,,,
16019,,,3,,,,,,,
16021,1,,,,,,,,,
16025,1,,,,,,,,,
16026,1,,,,,,,,,
16027,,,,3,2,2,2,3,4,4
16029,,,,3,1,3,1,4,4,4
16030,1,,,,,,,,,
16034,,,,5,5,5,5,5,99,1
16035,1,,,,,,,,,
16037,1,,,,,,,,,
16038,1,,,,,,,,,
16039,1,,,,,,,,,
16041,,,3,,,,,,,
16043,,,,1,1,1,1,1,4,4
16044,,,3,,,,,,,
16045,,,,1,1,1,1,1,4,4
16047,1,,,,,,,,,
16048,1,,,,,,,,,
16049,1,,,,,,,,,
16052,1,,,,,,,,,
16053,1,,,,,,,,,
16055,,,,4,5,4,5,5,1,1
16058,1,,,,,,,,,
16060,1,,,,,,,,,
16061,1,,,,,,,,,
16062,,,,2,1,2,2,2,1,1
16065,1,,,,,,,,,
16067,,,,5,5,5,5,5,5,4
16069,1,,,,,,,,,
16070,,,,5,5,5,5,5,1,1
16072,1,,,,,,,,,
16073,,,,3,2,3,3,4,4,4
16074,1,,,,,,,,,
16075,1,,,,,,,,,
16076,,,3,,,,,,,
16077,,,,1,1,1,1,4,5,5
16078,1,,,,,,,,,
16079,,,,1,1,1,1,1,4,4
16080,1,,,,,,,,,
16081,1,,,,,,,,,
16083,1,,,,,,,,,
16085,1,,,,,,,,,
16087,1,,,,,,,,,
16088,1,,,,,,,,,
16089,,,,3,1,3,9,5,4,4
16091,1,,,,,,,,,
16092,,,,1,1,1,1,1,4,4
16093,1,,,,,,,,,
16094,1,,,,,,,,,
16098,1,,,,,,,,,
16099,1,,,,,,,,,
16102,1,,,,,,,,,
16104,1,,,,,,,,,
16105,1,,,,,,,,,
16106,,,,3,1,3,5,5,4,4
16109,1,,,,,,,,,
16110,,,,2,1,2,1,2,5,5
16111,,,,3,1,3,3,4,5,5
16113,1,,,,,,,,,
16115,,,,2,1,2,1,1,4,4
16116,,,,2,1,3,2,1,4,4
16117,1,,,,,,,,,
16119,1,,,,,,,,,
