"SEQN","HOQ011","HOD030","HOQ040","HOD050","HOD060","HOQ065","HOQ070","HOQ080","HOQ230","HOQ240","HOQ250","HOQ260A","HOQ260B","HOQ260C","HOQ270","HOQ280A","HOQ280B","HOQ280C"
37463,2,,1,7,4,1,1,2,2,2,1,1,,,,,,
37464,2,,6,9,2,1,1,2,2,2,2,,,,2,,,
37465,4,5,99,3,1,2,1,2,2,1,2,,,,2,,,
37466,2,,1,9,1,1,2,1,2,2,2,,,,2,,,
37467,1,,2,5,3,1,2,2,1,1,2,,,,2,,,
37468,2,,1,9,2,1,1,2,2,2,2,,,,2,,,
37469,2,,1,7,5,1,2,2,2,2,1,1,2,,,,,
37470,2,,1,8,2,1,1,2,2,2,2,,,,2,,,
37471,2,,6,9,3,1,1,2,2,2,2,,,,2,,,
37472,2,,99,5,1,2,1,2,2,2,2,,,,2,,,
37473,2,,99,4,1,2,1,2,2,1,2,,,,2,,,
37474,4,5,99,4,2,2,1,2,2,1,2,,,,2,,,
37475,2,,1,10,5,1,1,1,2,2,2,,,,2,,,
37476,2,,6,9,4,1,1,2,2,1,2,,,,2,,,
37477,2,,1,9,1,1,1,2,2,2,1,1,2,,,,,
37478,2,,3,9,5,1,1,2,2,2,2,,,,2,,,
37479,3,,99,7,2,2,1,2,1,2,2,,,,2,,,
37480,3,,99,5,4,1,1,2,2,2,2,,,,2,,,
37481,4,7,3,5,5,2,1,2,2,2,2,,,,2,,,
37482,3,,3,7,2,2,1,1,2,2,2,,,,2,,,
37483,3,,99,3,4,2,1,2,2,2,2,,,,2,,,
37484,2,,3,7,5,1,2,9,2,2,2,,,,2,,,
37485,2,,2,8,5,1,1,2,2,1,2,,,,2,,,
37486,2,,99,6,4,1,1,1,9,2,1,1,,,,,,
37487,2,,4,5,1,1,1,2,2,2,1,1,2,,,,,
37488,1,,1,3,3,2,1,2,2,2,1,,2,,,,,
37489,2,,99,4,4,2,1,1,2,2,2,,,,2,,,
37490,4,3,3,5,2,2,1,2,2,2,2,,,,2,,,
37491,2,,1,10,1,1,1,2,2,2,2,,,,1,1,,
37492,2,,6,7,5,1,1,1,2,2,2,,,,2,,,
37493,4,6,99,3,1,2,1,2,2,2,1,,2,,,,,
37494,3,,6,6,5,1,1,2,2,2,1,1,2,,,,,
37495,4,3,99,5,4,2,1,2,2,2,1,,2,,,,,
37496,3,,99,5,2,2,1,1,2,1,2,,,,2,,,
37497,1,,1,5,5,1,2,2,2,2,2,,,,1,1,,
37498,4,5,99,3,5,2,1,2,2,1,2,,,,2,,,
37499,2,,1,6,2,1,9,9,2,2,2,,,,2,,,
37500,2,,5,5,2,2,1,1,1,1,2,,,,2,,,
37501,2,,6,9,5,1,2,1,2,2,1,,2,,,,,
37502,4,7,3,4,3,2,1,1,2,2,2,,,,2,,,
37503,4,5,2,4,1,2,1,2,2,1,2,,,,2,,,
37504,2,,3,5,1,2,1,2,1,2,2,,,,2,,,
37505,2,,99,6,2,1,1,2,2,2,2,,,,2,,,
37506,2,,1,10,5,1,1,2,2,2,1,1,,,,,,
37507,3,,99,5,1,2,1,1,2,2,1,1,,,,,,
37508,3,,1,6,2,1,1,2,2,2,1,1,,,,,,
37509,2,,1,5,3,1,2,1,2,2,1,1,,,,,,
37510,2,,3,7,1,2,1,2,2,2,2,,,,2,,,
37511,2,,3,9,4,1,1,1,2,2,2,,,,2,,,
37512,2,,1,5,3,1,1,1,2,2,1,1,,,,,,
37513,4,6,99,5,5,2,1,1,2,1,2,,,,2,,,
37514,1,,1,7,4,1,1,1,2,1,1,,2,,,,,
37515,2,,5,4,5,1,1,1,2,2,1,1,,,,,,
37516,4,5,3,6,1,2,2,2,2,2,2,,,,2,,,
37517,1,,1,6,3,1,1,2,2,2,2,,,,2,,,
37518,1,,1,5,5,1,2,2,2,2,2,,,,2,,,
37519,2,,2,5,2,2,1,2,2,2,1,1,,,,,,
37520,2,,1,10,5,1,1,1,2,2,1,1,2,,,,,
37521,2,,1,11,5,1,2,2,2,1,2,,,,2,,,
37522,2,,3,6,4,1,1,2,2,1,2,,,,2,,,
37523,2,,5,6,5,1,1,2,2,1,2,,,,2,,,
37524,1,,3,5,5,1,2,2,2,1,2,,,,2,,,
37525,2,,6,5,2,1,1,2,2,2,2,,,,1,1,2,
37526,2,,4,7,4,1,1,2,2,2,1,1,,,,,,
37527,2,,3,6,5,1,2,2,2,2,1,1,,,,,,
37528,2,,1,7,4,1,1,2,2,2,1,1,,,,,,
37529,2,,6,7,3,1,1,2,2,2,2,,,,2,,,
37530,2,,99,7,5,1,1,1,2,2,2,,,,2,,,
37531,2,,6,9,2,1,1,1,2,2,1,,2,,,,,
37532,2,,6,4,3,1,1,2,2,1,1,1,,,,,,
37533,1,,3,4,3,1,2,2,1,2,2,,,,2,,,
37534,1,,2,4,4,1,1,2,2,1,2,,,,2,,,
37535,4,7,99,4,1,2,1,2,2,2,2,,,,2,,,
37536,2,,6,13,5,1,1,2,2,2,1,1,2,,,,,
37537,2,,99,11,3,1,1,1,2,2,1,,2,,,,,
37538,2,,2,8,3,1,1,1,2,1,1,1,,,,,,
37539,2,,2,10,5,1,1,2,2,2,1,1,,,,,,
37540,2,,99,5,5,1,1,2,2,2,2,,,,2,,,
37541,2,,2,1,2,1,2,2,1,2,1,,2,,,,,
37542,2,,2,6,4,1,1,1,1,1,1,1,,,,,,
37543,4,4,3,5,2,2,1,2,2,2,2,,,,2,,,
37544,2,,3,9,5,1,1,2,2,2,2,,,,2,,,
37545,2,,2,8,4,1,1,2,2,2,2,,,,2,,,
37546,4,4,99,4,2,2,1,1,9,2,1,,,3,,,,
37547,4,4,99,4,3,2,1,1,2,2,2,,,,2,,,
37548,2,,1,8,3,1,1,1,2,1,2,,,,2,,,
37549,4,3,99,4,3,2,1,2,2,2,2,,,,2,,,
37550,4,3,99,5,4,2,1,2,2,1,1,,2,,,,,
37551,2,,1,8,4,1,1,1,2,2,2,,,,2,,,
37552,2,,1,8,2,1,2,2,2,2,2,,,,2,,,
37553,2,,1,6,5,1,1,1,2,2,2,,,,1,1,2,
37554,3,,2,5,4,1,1,2,2,2,2,,,,2,,,
37555,2,,99,6,4,1,1,2,2,2,2,,,,2,,,
37556,2,,99,6,4,2,1,2,2,2,2,,,,2,,,
37557,4,99,99,6,1,2,9,2,2,1,2,,,,2,,,
37558,2,,1,9,4,1,1,2,2,2,2,,,,2,,,
37559,2,,4,5,3,1,1,2,2,2,1,,2,,,,,
37560,2,,3,6,5,1,1,2,1,2,2,,,,2,,,
37561,2,,6,8,2,2,1,2,2,2,1,1,,,,,,
37562,1,,1,4,3,1,1,1,2,2,2,,,,2,,,
37563,2,,3,8,4,1,2,2,1,2,1,1,2,,,,,
37564,2,,1,5,3,1,9,2,2,2,2,,,,2,,,
37565,4,99,2,3,2,2,1,2,2,2,2,,,,2,,,
37566,2,,6,5,3,2,1,2,2,2,1,,2,,,,,
37567,2,,2,10,3,1,2,2,2,2,1,1,,,,,,
37568,3,,99,4,1,2,9,1,2,2,2,,,,2,,,
37569,2,,2,8,5,1,2,2,2,2,1,1,,,,,,
37570,4,1,6,4,2,2,1,2,2,2,2,,,,2,,,
37571,2,,99,4,1,2,1,1,2,2,2,,,,2,,,
37572,2,,2,6,2,2,2,2,1,2,2,,,,2,,,
37573,2,,99,5,1,2,1,2,2,1,2,,,,1,,2,
37574,1,,2,4,4,1,1,2,2,1,2,,,,2,,,
37575,2,,5,5,4,1,1,2,2,2,2,,,,2,,,
37576,2,,1,9,3,1,1,2,2,2,1,,2,,,,,
37577,2,,6,10,3,1,1,2,2,2,2,,,,2,,,
37578,2,,2,7,4,1,2,2,1,2,1,1,,,,,,
37579,2,,1,10,3,1,1,1,2,2,1,1,,,,,,
37580,2,,3,6,5,1,1,2,2,2,2,,,,2,,,
37581,2,,6,7,2,2,1,2,2,2,1,1,,,,,,
37582,2,,2,5,5,2,1,2,2,1,2,,,,2,,,
37583,2,,3,7,5,1,1,1,2,2,1,1,2,,,,,
37584,2,,1,5,5,1,1,2,2,2,1,1,,,,,,
37585,2,,2,8,3,1,1,1,2,1,1,1,,,,,,
37586,3,,2,5,4,1,1,2,2,2,2,,,,2,,,
37587,2,,3,6,3,1,2,1,2,2,1,,2,,,,,
37588,2,,6,6,5,1,2,2,2,2,1,1,,,,,,
37589,4,3,99,3,1,2,1,2,2,2,2,,,,2,,,
37590,4,3,6,5,4,1,1,2,2,2,2,,,,2,,,
37591,1,,99,4,2,2,2,2,2,1,2,,,,2,,,
37592,4,5,99,3,1,2,1,2,2,1,2,,,,2,,,
37593,2,,2,6,5,1,1,2,2,2,2,,,,2,,,
37594,2,,3,8,2,1,1,1,1,2,2,,,,2,,,
37595,3,,1,7,2,2,1,2,2,2,2,,,,2,,,
37596,2,,99,5,5,1,1,2,2,2,2,,,,2,,,
37597,3,,2,3,2,1,1,2,2,2,2,,,,2,,,
37598,2,,1,5,1,2,1,2,2,2,2,,,,2,,,
37599,2,,4,5,5,1,1,2,2,2,2,,,,1,1,,
37600,2,,3,9,4,1,1,1,2,2,2,,,,2,,,
37601,2,,2,8,3,1,1,1,2,1,1,1,,,,,,
37602,1,,1,5,2,1,1,2,2,2,2,,,,1,1,,
37603,2,,99,10,5,1,1,2,2,1,2,,,,2,,,
37604,2,,4,5,3,1,1,2,2,2,1,1,,,,,,
37605,2,,3,9,4,1,1,1,2,2,2,,,,2,,,
37606,2,,6,6,5,1,2,2,1,2,1,1,2,,,,,
37607,3,,2,4,1,2,2,2,2,2,1,,2,,,,,
37608,2,,1,8,5,1,1,2,2,2,2,,,,2,,,
37609,2,,1,8,2,1,1,2,2,2,1,1,,,,,,
37610,3,,99,5,1,2,1,1,2,2,2,,,,2,,,
37611,2,,2,5,5,1,3,9,2,2,1,,2,,,,,
37612,2,,6,6,4,1,1,2,1,2,1,,2,,,,,
37613,2,,3,6,2,2,1,2,2,2,2,,,,1,1,,
37614,2,,1,5,4,1,1,2,2,1,2,,,,2,,,
37615,2,,5,5,5,1,1,2,2,2,2,,,,2,,,
37616,2,,4,7,5,1,1,2,2,1,1,,2,,,,,
37617,2,,4,6,4,1,1,2,2,1,1,1,,,,,,
37618,2,,3,8,5,1,2,2,2,2,2,,,,2,,,
37619,2,,3,8,4,1,1,1,2,2,2,,,,1,1,,
37620,2,,99,6,4,2,1,2,1,2,2,,,,2,,,
37621,3,,99,5,1,2,1,2,2,2,2,,,,2,,,
37622,2,,4,6,99,1,1,2,2,2,2,,,,2,,,
37623,4,1,99,6,1,2,1,2,2,2,2,,,,2,,,
37624,2,,1,6,3,1,1,1,2,2,2,,,,2,,,
37625,,,,,,,,,,,,,,,,,,
37626,2,,2,6,2,1,1,2,2,1,1,1,,,,,,
37627,2,,6,5,4,1,1,2,2,1,1,1,,,,,,
37628,2,,4,9,5,1,1,2,2,2,1,1,,,,,,
37629,2,,6,4,2,1,1,2,2,2,2,,,,2,,,
37630,2,,1,8,5,1,2,1,2,2,2,,,,2,,,
37631,2,,1,9,3,1,1,1,1,2,2,,,,2,,,
37632,4,7,99,4,1,2,1,2,2,2,2,,,,2,,,
37633,2,,3,5,3,1,1,2,1,2,1,,,3,,,,
37634,2,,5,4,2,1,1,1,2,2,1,,2,,,,,
37635,2,,3,4,4,1,1,2,2,2,1,1,,,,,,
37636,2,,3,8,4,1,1,2,2,2,1,,2,,,,,
37637,2,,99,6,2,2,1,2,1,2,1,1,2,,,,,
37638,1,,99,9,3,1,1,2,2,2,1,1,,,,,,
37639,2,,2,8,3,1,1,2,1,2,1,1,2,,,,,
37640,3,,6,8,3,1,1,2,1,2,1,,2,,,,,
37641,3,,6,7,3,1,1,2,1,1,2,,,,1,1,,
37642,3,,2,5,2,2,1,1,2,1,2,,,,2,,,
37643,2,,3,6,5,1,2,2,2,2,1,1,2,3,,,,
37644,2,,3,7,4,1,1,2,1,1,1,1,2,,,,,
37645,4,3,99,4,1,2,1,1,2,2,1,1,,,,,,
37646,2,,4,6,5,1,1,2,2,2,2,,,,1,,2,
37647,4,3,99,4,3,2,1,2,2,2,2,,,,2,,,
37648,3,,99,3,1,2,1,2,2,2,2,,,,2,,,
37649,2,,2,8,4,1,2,1,2,2,1,1,,,,,,
37650,2,,3,5,5,1,1,2,2,2,2,,,,2,,,
37651,2,,99,6,2,2,1,2,2,1,1,1,,,,,,
37652,2,,1,5,3,1,1,2,2,2,2,,,,2,,,
37653,2,,3,10,5,1,3,2,2,2,1,1,,,,,,
37654,2,,2,6,4,1,1,2,2,2,1,1,,,,,,
37655,2,,3,6,5,1,1,2,2,2,2,,,,2,,,
37656,6,,1,1,1,3,9,2,2,2,2,,,,2,,,
37657,3,,3,11,5,1,1,2,2,2,2,,,,2,,,
37658,4,6,99,4,2,2,1,2,1,1,2,,,,2,,,
37659,3,,5,9,4,1,1,2,2,2,1,1,,,,,,
37660,3,,6,5,1,2,1,2,1,1,2,,,,2,,,
37661,4,6,99,4,3,2,1,2,2,2,2,,,,2,,,
37662,2,,1,5,3,1,2,1,2,1,1,1,,,,,,
37663,1,,1,9,3,1,2,2,2,2,1,1,,,,,,
37664,4,6,99,4,2,2,1,2,2,1,2,,,,2,,,
37665,2,,2,7,4,1,1,1,2,2,2,,,,1,1,,
37666,2,,4,9,3,1,1,1,2,2,1,1,,,,,,
37667,2,,1,10,5,1,1,2,2,2,2,,,,2,,,
37668,2,,6,10,5,1,1,1,2,2,2,,,,1,1,,
37669,2,,4,8,5,2,1,2,2,2,1,1,,,,,,
37670,4,5,2,5,5,2,1,1,2,2,2,,,,2,,,
37671,2,,1,6,4,1,1,2,2,2,2,,,,2,,,
37672,2,,2,8,3,1,1,2,2,2,2,,,,2,,,
37673,2,,99,10,4,1,1,2,2,2,1,,2,,,,,
37674,2,,3,11,5,1,1,2,2,2,1,1,,,,,,
37675,3,,6,6,2,2,1,2,2,2,1,1,,,,,,
37676,4,5,3,6,2,1,1,1,2,2,1,,,3,,,,
37677,2,,6,4,4,1,1,2,2,2,2,,,,1,1,,
37678,2,,99,5,1,1,1,2,2,1,1,1,,,,,,
37679,3,,99,7,1,2,1,2,2,2,2,,,,2,,,
37680,4,4,99,6,5,2,1,2,1,1,2,,,,2,,,
37681,3,,1,6,4,1,1,1,2,2,2,,,,2,,,
37682,2,,2,5,4,1,1,1,2,2,2,,,,2,,,
37683,3,,1,3,1,2,1,2,2,1,2,,,,2,,,
37684,2,,2,8,3,1,1,2,2,2,1,1,,,,,,
37685,2,,3,9,5,1,1,2,2,1,2,,,,2,,,
37686,2,,3,7,5,1,1,1,2,2,1,,2,,,,,
37687,2,,6,10,3,1,1,2,1,2,1,,2,,,,,
37688,4,7,99,5,1,2,1,1,2,2,2,,,,2,,,
37689,2,,6,11,3,1,1,1,2,2,1,1,2,,,,,
37690,2,,6,8,4,1,1,1,2,2,1,1,2,,,,,
37691,2,,2,6,4,1,1,2,2,1,2,,,,2,,,
37692,3,,4,4,1,1,1,2,2,2,1,,2,,,,,
37693,2,,1,8,5,1,1,2,2,2,2,,,,2,,,
37694,2,,99,5,4,2,1,2,1,1,1,1,,,,,,
37695,4,4,99,4,1,2,1,2,2,2,2,,,,2,,,
37696,3,,99,5,2,2,1,2,2,1,1,1,,,,,,
37697,4,3,2,4,1,2,2,2,2,2,1,1,,,,,,
37698,3,,1,8,4,1,1,2,2,2,2,,,,2,,,
37699,2,,4,11,2,1,1,2,2,2,1,1,,,,,,
37700,2,,1,7,1,1,1,2,2,2,1,,2,,,,,
37701,3,,99,3,1,2,1,1,2,2,1,,2,,,,,
37702,2,,4,5,5,1,1,2,2,2,1,1,,,,,,
37703,2,,1,9,1,1,1,2,2,2,1,1,2,,,,,
37704,4,3,99,5,1,2,1,2,2,2,2,,,,2,,,
37705,2,,1,9,3,1,9,2,2,2,2,,,,2,,,
37706,1,,3,4,2,1,1,2,1,1,1,1,,,,,,
37707,2,,4,10,2,1,1,2,2,2,2,,,,2,,,
37708,2,,4,6,5,1,2,2,1,2,2,,,,2,,,
37709,2,,6,8,2,2,1,2,2,2,1,1,,,,,,
37710,3,,6,9,5,1,1,2,1,2,1,,2,,,,,
37711,4,3,6,7,4,2,1,2,2,2,2,,,,2,,,
37712,4,1,1,6,2,2,1,1,2,2,2,,,,2,,,
37713,4,3,4,4,4,2,2,2,2,2,2,,,,1,1,,
37714,2,,6,11,5,1,1,1,2,2,1,1,,,,,,
37715,2,,2,6,3,1,1,1,2,2,1,1,2,,,,,
37716,2,,4,7,4,1,1,1,2,2,2,,,,2,,,
37717,2,,4,8,5,2,1,2,2,2,1,1,,,,,,
37718,2,,1,7,5,1,1,2,2,2,2,,,,2,,,
37719,2,,1,10,2,1,1,1,2,2,1,1,2,,,,,
37720,4,3,99,4,3,2,1,1,2,2,2,,,,2,,,
37721,2,,99,6,1,2,1,1,2,2,2,,,,1,,2,
37722,2,,2,6,5,1,1,2,2,2,1,1,,,,,,
37723,4,4,99,5,3,2,1,2,2,2,2,,,,2,,,
37724,6,,1,1,2,3,1,2,2,2,2,,,,2,,,
37725,2,,3,9,5,1,2,1,2,2,1,1,2,,,,,
37726,4,5,1,6,1,2,1,1,2,2,1,1,,3,,,,
37727,2,,5,7,5,1,1,1,2,2,2,,,,2,,,
37728,2,,4,6,4,1,1,2,2,2,2,,,,2,,,
37729,3,,2,6,1,2,1,2,2,1,2,,,,2,,,
37730,4,3,3,4,2,2,1,2,1,2,2,,,,2,,,
37731,2,,3,6,2,2,1,2,2,2,2,,,,1,1,,
37732,2,,4,4,1,1,1,2,2,2,2,,,,1,1,,
37733,2,,99,4,2,1,1,2,1,1,2,,,,2,,,
37734,2,,1,6,4,1,2,2,2,2,1,1,2,,,,,
37735,4,7,99,3,3,2,1,2,2,2,2,,,,2,,,
37736,2,,1,9,1,1,1,2,2,2,1,1,,,,,,
37737,2,,99,4,2,2,2,2,2,2,2,,,,2,,,
37738,4,4,3,5,1,2,1,2,2,2,2,,,,2,,,
37739,4,6,2,3,1,2,1,2,2,2,1,1,2,,,,,
37740,2,,4,7,3,1,1,2,1,1,2,,,,2,,,
37741,3,,99,6,4,1,1,2,2,2,2,,,,2,,,
37742,2,,99,5,2,1,1,2,2,2,2,,,,2,,,
37743,2,,5,8,5,1,1,2,2,2,2,,,,2,,,
37744,2,,2,7,4,2,1,2,2,1,1,1,2,,,,,
37745,2,,1,7,1,1,1,2,2,2,1,1,,,,,,
37746,2,,1,9,3,1,1,2,2,2,1,,2,,,,,
37747,4,5,99,4,1,2,1,2,2,1,2,,,,2,,,
37748,2,,5,7,2,1,1,1,2,2,1,1,2,,,,,
37749,2,,2,6,5,1,1,2,2,2,2,,,,2,,,
37750,2,,1,9,3,1,2,1,2,2,1,1,2,3,,,,
37751,2,,3,5,1,3,1,2,1,1,1,1,2,,,,,
37752,1,,99,8,3,1,1,2,1,1,1,1,,,,,,
37753,4,5,2,5,1,2,1,2,1,2,2,,,,2,,,
37754,2,,6,777,5,1,1,1,2,2,2,,,,2,,,
37755,2,,1,9,5,1,1,2,2,2,2,,,,1,1,,
37756,3,,4,6,1,2,1,2,2,2,2,,,,2,,,
37757,2,,99,10,2,2,2,1,2,2,2,,,,2,,,
37758,1,,2,4,1,1,1,2,2,2,2,,,,2,,,
37759,2,,1,8,1,1,1,2,2,2,2,,,,2,,,
37760,2,,5,5,5,1,1,2,1,2,1,1,,,,,,
37761,4,99,99,3,3,2,1,2,2,1,2,,,,2,,,
37762,3,,4,5,5,1,1,2,2,2,2,,,,2,,,
37763,2,,2,11,2,1,1,1,1,1,1,,,3,,,,
37764,1,,99,4,1,2,2,2,2,2,2,,,,2,,,
37765,2,,3,9,5,1,1,1,1,2,2,,,,2,,,
37766,2,,1,5,2,1,1,1,2,2,1,1,2,,,,,
37767,3,,99,7,3,2,1,2,2,2,2,,,,2,,,
37768,2,,2,5,2,1,1,1,1,1,1,1,,,,,,
37769,2,,4,5,3,1,2,2,2,2,2,,,,2,,,
37770,3,,2,3,3,1,1,2,2,2,1,1,,,,,,
37771,2,,99,5,1,2,2,2,2,2,1,1,,,,,,
37772,4,3,3,4,2,2,1,2,2,2,2,,,,2,,,
37773,2,,4,6,3,1,1,2,1,2,1,,2,3,,,,
37774,3,,2,5,1,2,1,2,2,2,2,,,,1,,2,
37775,2,,1,13,5,1,2,2,2,2,2,,,,2,,,
37776,2,,4,8,3,1,1,2,1,2,1,1,,,,,,
37777,2,,6,8,3,1,1,2,2,2,1,1,2,,,,,
37778,2,,4,6,2,1,1,1,2,2,2,,,,2,,,
37779,2,,99,5,1,2,1,2,2,1,1,1,,,,,,
37780,2,,1,13,5,1,1,1,1,1,2,,,,2,,,
37781,1,,3,7,1,2,1,2,1,2,1,,,3,,,,
37782,4,6,99,4,1,2,1,2,2,2,1,,,3,,,,
37783,2,,99,7,4,1,1,2,2,1,2,,,,2,,,
37784,2,,3,5,1,1,1,1,2,2,1,1,,,,,,
37785,2,,1,11,4,1,1,1,2,2,2,,,,2,,,
37786,2,,4,7,5,1,2,2,2,2,2,,,,2,,,
37787,4,6,99,4,5,2,1,2,2,2,2,,,,2,,,
37788,2,,2,6,2,2,2,2,1,2,2,,,,2,,,
37789,1,,2,8,5,1,1,2,2,2,2,,,,2,,,
37790,1,,1,4,3,1,1,2,1,1,2,,,,2,,,
37791,4,3,99,3,3,2,1,1,2,2,2,,,,2,,,
37792,2,,3,5,1,1,1,2,2,1,2,,,,1,1,,
37793,2,,99,4,4,2,1,2,2,2,1,1,,,,,,
37794,,,,,,,,,,,,,,,,,,
37795,2,,5,9,1,2,1,2,2,2,1,,2,,,,,
37796,1,,1,7,2,3,2,2,2,2,1,,2,,,,,
37797,2,,3,11,3,1,1,1,2,2,2,,,,2,,,
37798,4,5,6,5,1,2,1,2,2,2,2,,,,2,,,
37799,4,5,2,4,2,2,1,2,2,2,2,,,,1,1,,
37800,2,,99,4,1,2,1,2,2,2,2,,,,2,,,
37801,2,,6,6,5,1,1,2,1,2,2,,,,2,,,
37802,4,6,99,4,1,2,1,2,2,2,1,,,3,,,,
37803,2,,5,5,5,1,1,2,1,2,2,,,,2,,,
37804,2,,6,4,5,1,1,2,2,2,2,,,,2,,,
37805,1,,99,8,3,1,1,2,1,1,1,1,,,,,,
37806,2,,2,11,4,1,1,2,2,1,2,,,,2,,,
37807,2,,3,6,4,1,1,2,2,2,2,,,,2,,,
37808,3,,6,4,2,2,1,2,1,1,2,,,,2,,,
37809,2,,99,4,2,2,1,2,2,2,2,,,,2,,,
37810,2,,3,6,5,1,2,1,2,2,1,1,,,,,,
37811,2,,2,5,4,1,1,2,2,2,2,,,,2,,,
37812,2,,5,4,2,1,1,1,2,2,1,,2,,,,,
37813,,,,,,,,,,,,,,,,,,
37814,4,6,2,3,1,2,1,2,2,2,2,,,,2,,,
37815,4,5,3,3,3,2,1,2,2,1,2,,,,2,,,
37816,2,,4,5,1,2,1,2,2,2,2,,,,2,,,
37817,2,,3,6,1,2,1,2,2,2,2,,,,2,,,
37818,2,,2,8,5,1,1,1,2,2,1,,2,,,,,
37819,2,,2,7,3,1,1,2,2,2,2,,,,2,,,
37820,4,7,99,3,1,2,1,2,2,2,2,,,,2,,,
37821,,,,,,,,,,,,,,,,,,
37822,2,,6,9,1,1,1,2,2,2,1,1,2,,,,,
37823,2,,99,4,4,1,1,2,2,2,2,,,,2,,,
37824,2,,99,8,3,3,1,2,2,2,1,1,,,,,,
37825,2,,1,4,3,1,1,2,2,2,2,,,,2,,,
37826,4,7,99,3,1,2,1,2,2,2,2,,,,2,,,
37827,2,,4,8,1,1,1,2,2,2,1,1,,,,,,
37828,,,,,,,,,,,,,,,,,,
37829,2,,2,7,3,1,1,2,1,2,2,,,,2,,,
37830,2,,99,5,1,2,1,2,1,1,2,,,,2,,,
37831,3,,99,5,1,2,1,2,1,2,2,,,,2,,,
37832,4,4,99,5,1,2,1,2,2,1,2,,,,2,,,
37833,2,,6,11,3,1,1,2,2,2,1,1,2,,,,,
37834,2,,3,12,4,1,1,1,1,2,2,,,,2,,,
37835,1,,1,7,3,1,1,2,2,2,2,,,,2,,,
37836,2,,6,11,5,1,1,1,2,2,1,1,,,,,,
37837,3,,2,7,3,1,1,1,2,2,2,,,,1,1,,
37838,2,,6,9,1,1,1,2,2,2,1,1,2,,,,,
37839,2,,2,3,3,2,1,2,2,2,2,,,,2,,,
37840,2,,99,3,2,2,1,2,2,1,2,,,,2,,,
37841,2,,99,6,4,1,1,2,2,2,2,,,,2,,,
37842,1,,2,5,4,1,1,2,2,2,1,1,,,,,,
37843,4,5,3,4,4,2,1,2,1,2,1,,2,,,,,
37844,2,,1,7,2,1,2,1,2,2,1,,2,,,,,
37845,3,,2,6,3,1,1,1,2,2,2,,,,2,,,
37846,1,,1,7,4,1,1,1,2,1,1,,2,,,,,
37847,4,5,1,3,1,2,1,2,2,2,2,,,,2,,,
37848,4,7,3,3,4,1,1,1,2,2,2,,,,2,,,
37849,2,,6,6,5,1,2,2,2,2,2,,,,2,,,
37850,1,,1,5,3,1,1,2,2,2,2,,,,2,,,
37851,2,,6,8,4,1,2,2,1,2,1,1,,,,,,
37852,2,,5,4,3,2,1,2,1,2,2,,,,2,,,
37853,4,4,99,6,2,2,1,2,2,2,1,1,,,,,,
37854,2,,3,7,5,1,1,2,2,2,2,,,,2,,,
37855,2,,4,5,4,2,1,2,2,2,2,,,,2,,,
37856,2,,1,8,3,1,2,1,2,2,1,1,2,,,,,
37857,2,,1,9,4,1,2,1,2,2,1,1,2,,,,,
37858,2,,1,8,1,1,1,2,2,2,2,,,,2,,,
37859,3,,1,8,2,1,1,1,2,2,1,1,,,,,,
37860,2,,1,9,1,1,2,1,2,2,1,,2,,,,,
37861,2,,3,8,2,1,1,2,2,2,1,1,2,,,,,
37862,4,5,2,5,4,2,1,1,9,2,1,1,,,,,,
37863,4,4,3,5,1,2,1,2,2,2,1,1,,3,,,,
37864,2,,3,5,1,2,1,2,1,2,2,,,,2,,,
37865,2,,2,7,4,1,2,2,2,2,1,1,2,,,,,
37866,4,6,3,3,1,2,1,2,2,2,2,,,,2,,,
37867,2,,1,13,4,1,2,2,2,2,1,1,,,,,,
37868,2,,1,11,4,1,1,2,2,2,1,,2,,,,,
37869,2,,1,8,3,1,1,1,2,2,2,,,,2,,,
37870,2,,2,4,5,1,2,2,2,2,1,1,,,,,,
37871,2,,1,9,4,1,1,2,2,2,1,1,,,,,,
37872,2,,1,2,1,1,3,2,2,2,1,1,,,,,,
37873,2,,3,7,4,1,2,2,2,2,2,,,,2,,,
37874,2,,1,9,2,1,1,2,2,2,1,,2,,,,,
37875,1,,2,3,3,1,1,2,2,2,2,,,,2,,,
37876,2,,6,4,5,1,1,2,2,1,2,,,,2,,,
37877,4,4,2,2,1,1,1,2,2,2,1,1,,,,,,
37878,2,,1,5,4,1,1,2,2,2,2,,,,2,,,
37879,2,,1,4,1,3,2,1,2,2,1,1,2,,,,,
37880,2,,99,4,3,2,1,2,2,2,2,,,,2,,,
37881,2,,3,6,2,1,2,1,2,2,1,1,2,,,,,
37882,3,,2,5,4,1,1,2,2,2,2,,,,2,,,
37883,2,,1,5,3,2,1,2,2,2,2,,,,2,,,
37884,4,5,99,4,1,2,1,2,2,1,1,,2,,,,,
37885,2,,1,10,4,1,1,2,2,2,1,1,2,,,,,
37886,2,,99,8,3,2,1,2,1,2,1,1,,,,,,
37887,1,,3,4,3,2,3,2,2,1,1,1,2,,,,,
37888,2,,1,5,4,1,1,2,2,2,2,,,,2,,,
37889,1,,99,5,1,2,1,2,2,1,2,,,,2,,,
37890,4,3,99,4,2,2,1,2,1,1,2,,,,2,,,
37891,6,,6,1,1,2,1,2,2,2,2,,,,2,,,
37892,2,,3,6,5,1,1,2,2,1,2,,,,1,1,2,
37893,1,,2,5,3,1,2,2,1,1,2,,,,2,,,
