"SEQN","INQ020","INQ012","INQ030","INQ060","INQ080","INQ090","INQ132","INQ140","INQ150","IND235","INDFMMPI","INDFMMPC","INQ244","IND247"
67223,1,2,2,2,2,2,2,2,2,6,0.89,1,2,5
67224,1,2,2,2,2,2,2,2,2,99,,1,2,1
67225,2,2,2,1,2,1,1,2,2,1,0,1,2,3
67226,2,1,2,2,2,2,2,2,2,5,0.89,1,2,1
67227,1,2,2,2,2,2,2,2,2,10,4.36,3,,
67228,1,2,2,2,2,2,2,2,2,6,1.57,2,,
67229,1,1,1,2,2,2,2,2,1,5,1.04,1,2,1
67230,1,2,2,1,1,2,2,1,1,12,5,3,,
67231,1,2,2,2,2,2,2,2,2,4,0.73,1,2,1
67232,1,2,2,2,2,2,2,2,1,2,0.54,1,2,3
67233,1,1,2,2,2,2,2,2,2,2,0.47,1,2,1
67234,1,1,1,2,1,2,2,2,1,10,2.32,3,,
67235,2,2,2,2,2,1,2,2,1,4,0.78,1,2,3
67236,1,2,2,2,2,2,2,2,2,,,,,
67237,2,2,2,2,2,2,2,2,2,99,,9,2,3
67238,1,2,2,2,2,2,2,2,2,9,2.22,3,,
67239,2,2,2,1,1,1,2,2,2,5,1.26,1,2,2
67240,1,2,2,2,2,2,2,2,1,7,1.82,2,,
67241,2,2,1,1,2,1,1,2,2,4,0.82,1,2,1
67242,1,2,2,2,2,2,2,2,2,8,2.59,3,1,
67243,1,1,1,2,2,2,2,2,2,3,0.68,1,2,1
67244,2,2,2,2,2,2,2,2,1,3,0.58,1,2,1
67245,1,2,2,2,2,2,2,2,2,,,,,
67246,1,1,2,2,2,2,2,2,2,12,5,3,,
67247,1,2,2,2,2,2,2,2,2,8,1.78,2,,
67248,1,2,2,2,2,2,2,2,2,4,0.57,1,2,1
67249,1,2,1,2,1,2,2,2,2,1,0.28,1,2,1
67250,1,2,2,2,2,2,2,2,2,1,0,1,1,
67251,2,2,2,1,2,2,2,2,2,2,0.27,1,2,1
67252,1,2,2,2,2,2,2,2,2,3,1.1,1,2,1
67253,1,2,2,2,2,2,2,1,1,12,4.83,3,,
67254,1,1,2,2,2,2,2,2,2,3,0.98,1,2,1
67255,1,2,2,2,2,2,2,2,2,,,,,
67256,1,2,2,2,2,2,2,2,2,99,,2,9,
67257,1,2,2,2,2,2,2,1,2,12,5,3,,
67258,1,2,1,2,2,2,2,1,2,6,1.96,3,,
67259,1,2,2,2,2,2,2,1,2,12,4.28,3,,
67260,1,2,2,2,2,2,2,2,2,5,0.7,1,2,1
67261,2,2,2,1,2,2,2,2,2,99,,9,9,
67262,2,2,2,1,2,1,1,2,2,2,0.39,1,2,1
67263,1,2,2,2,2,2,2,2,2,6,1.15,1,2,1
67264,2,2,1,2,1,2,2,1,2,4,1.61,2,1,
67265,1,2,2,2,2,2,2,2,2,7,1.89,3,2,3
67266,1,2,2,2,2,2,2,2,2,5,0.89,1,2,1
67267,1,2,2,2,2,2,2,7,7,,,,,
67268,1,2,2,2,2,2,2,2,2,77,,1,2,1
67269,1,2,2,1,2,2,2,2,2,12,5,3,,
67270,1,2,1,1,2,2,2,2,2,5,1.26,1,2,1
67271,2,2,2,2,2,1,2,2,1,4,0.41,1,2,1
67272,1,2,2,2,2,2,1,2,1,3,0.52,1,2,1
67273,1,2,2,2,2,2,2,2,2,99,,1,2,1
67274,1,2,1,1,1,2,2,2,2,9,2.68,3,,
67275,1,2,1,2,2,2,2,2,2,3,0.86,1,2,1
67276,1,2,2,2,2,2,2,2,2,6,1.12,1,2,1
67277,1,2,2,2,2,2,2,2,2,99,,1,2,1
67278,1,2,2,2,2,2,2,2,2,2,0.41,1,2,1
67279,2,2,2,2,2,2,1,2,2,2,0.38,1,2,1
67280,1,2,2,2,2,2,2,2,2,5,2.15,3,,
67281,1,2,2,2,2,2,2,2,2,,,,,
67282,1,1,2,2,2,2,2,2,2,3,0.46,1,2,1
67283,1,1,2,2,2,2,2,1,2,12,4,3,,
67284,1,2,1,2,2,2,2,2,2,8,1.6,2,2,2
67285,1,2,1,2,2,2,2,2,2,7,3.33,3,,
67286,1,2,2,2,2,2,2,2,2,12,5,3,,
67287,2,1,2,2,2,2,2,9,2,5,0.44,1,9,
67288,1,2,2,2,2,2,2,1,2,12,5,3,,
67289,1,2,2,2,2,1,2,1,2,11,3.64,3,,
67290,2,2,2,2,2,2,1,2,2,1,0.03,1,2,1
67291,2,2,1,2,2,2,2,2,1,4,1.19,1,1,
67292,1,2,2,2,2,2,2,2,2,6,1.01,1,2,1
67293,1,2,2,2,2,2,2,1,2,12,5,3,,
67294,1,1,1,2,2,1,2,2,2,7,1.56,2,2,1
67295,1,2,2,2,2,2,2,1,2,11,4.21,3,,
67296,2,2,2,2,2,2,1,2,1,1,0.11,1,2,1
67297,1,2,2,2,2,2,2,2,2,3,1.18,1,2,6
67298,1,2,1,1,2,1,2,2,2,6,1.02,1,2,1
67299,1,2,2,2,2,2,2,2,2,3,0.5,1,2,1
67300,1,1,1,2,2,2,2,1,2,11,3.9,3,,
67301,1,2,2,2,2,2,2,2,2,1,0,1,2,1
67302,2,2,2,2,1,2,2,2,2,1,0.16,1,2,99
67303,1,2,2,2,2,2,2,2,1,12,4,3,,
67304,2,1,2,2,2,2,2,2,2,6,1.11,1,1,
67305,1,2,2,2,2,2,2,2,2,1,0,1,2,1
67306,2,1,2,2,2,2,1,2,2,2,0.3,1,2,77
67307,1,2,2,2,2,2,2,2,2,3,0.52,1,2,1
67308,1,2,2,2,2,2,2,1,1,2,0.75,1,2,1
67309,1,2,1,2,2,2,2,2,2,2,0.44,1,,
67310,1,2,2,2,2,2,2,2,2,5,2.15,3,2,1
67311,1,2,2,2,2,2,2,2,1,7,1.82,2,,
67312,1,2,2,2,2,2,2,1,2,9,2.66,3,,
67313,1,2,2,2,2,2,2,2,2,7,1.16,1,2,1
67314,2,2,2,2,2,2,2,2,1,4,1.05,1,9,
67315,1,2,2,2,2,2,2,2,2,7,1.61,2,2,1
67316,1,1,2,1,2,2,2,2,2,2,0.31,1,2,1
67317,1,2,2,2,2,2,2,2,2,12,4.83,3,,
67318,1,2,2,2,2,2,2,2,2,10,1.8,2,1,
67319,1,2,2,2,2,2,2,2,2,3,0.63,1,2,1
67320,1,2,2,2,2,2,2,2,2,6,1.12,1,2,1
67321,1,2,1,1,2,2,2,1,2,4,1.22,1,2,2
67322,,,,,,,,,,,,,,
67323,1,2,2,2,2,2,2,2,2,3,0.53,1,2,1
67324,1,2,2,2,2,2,2,1,1,11,4.53,3,,
67325,1,2,2,2,2,2,2,2,2,,,,,
67326,2,1,1,1,2,2,1,2,1,10,2.75,3,2,1
67327,1,2,1,2,2,2,2,1,2,6,1.96,3,,
67328,1,2,2,2,2,2,2,2,2,99,,3,,
67329,1,2,2,2,2,2,2,2,2,99,,1,2,1
67330,1,2,1,1,2,2,2,2,2,6,1.34,2,2,1
67331,1,2,2,2,2,2,2,1,2,11,4.16,3,,
67332,1,2,2,2,2,2,2,2,2,7,1.89,3,1,
67333,1,2,2,2,2,2,2,2,2,7,1.56,2,1,
67334,1,1,2,2,2,2,2,2,2,5,0.97,1,2,1
67335,2,2,2,2,2,2,2,2,2,1,0,1,2,4
67336,1,2,2,2,2,2,2,1,2,11,4.03,3,,
67337,1,2,1,2,2,2,2,2,1,11,5,3,,
67338,2,2,1,1,2,1,2,2,1,5,0.8,1,2,1
67339,2,2,2,2,1,2,2,1,2,9,4.08,3,,
67340,2,2,1,1,2,2,2,2,2,5,1.07,1,2,1
67341,2,2,1,2,2,2,2,2,1,8,3.49,3,,
67342,1,2,1,1,2,1,2,2,2,4,0.82,1,2,1
67343,1,2,2,2,2,2,2,2,2,3,1.32,2,2,77
67344,1,2,2,2,2,2,2,2,2,8,3.1,3,2,3
67345,1,2,2,2,2,2,2,2,2,5,1.23,1,2,1
67346,2,2,1,2,2,2,2,1,2,77,,7,7,
67347,2,2,1,2,1,2,2,2,2,5,1.63,2,,
67348,1,2,2,2,2,2,2,2,2,,,,,
67349,1,2,2,2,2,2,2,2,2,10,3.56,3,,
67350,1,2,2,2,2,2,2,2,2,9,2.68,3,,
67351,2,2,2,2,2,2,2,2,1,3,0.46,1,2,1
67352,1,2,2,2,2,2,2,2,2,6,1.57,2,,
67353,2,2,2,2,1,2,2,1,2,12,5,3,,
67354,1,2,1,2,2,2,2,2,2,3,0.99,1,1,
67355,1,2,2,2,2,2,1,2,2,5,0.31,1,2,1
67356,1,2,2,2,2,2,2,2,2,12,4.59,3,,
67357,2,2,2,2,2,2,2,2,1,2,0.55,1,1,
67358,1,2,2,1,2,2,2,1,2,7,1.2,1,2,1
67359,2,1,1,2,2,2,2,1,2,8,3.17,3,,
67360,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
67361,1,2,2,1,2,2,2,2,2,4,1.19,1,2,1
67362,1,1,2,2,2,2,2,2,2,8,1.83,2,1,
67363,1,2,2,2,2,2,2,2,2,6,1.12,1,2,1
67364,2,2,1,2,2,2,2,2,2,4,0.97,1,2,1
67365,1,2,2,2,2,2,2,1,2,12,5,3,,
67366,2,2,2,1,2,2,2,2,2,5,0.89,1,2,1
67367,1,1,2,2,2,2,2,2,2,3,0.46,1,2,1
67368,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
67369,1,2,2,2,2,2,2,2,2,1,0,1,2,1
67370,2,1,2,2,2,2,2,2,2,12,5,3,,
67371,1,2,1,2,1,2,1,2,2,11,2.66,3,,
67372,1,2,2,2,2,2,2,2,2,6,1.74,2,,
67373,1,2,2,2,2,2,2,2,2,99,,9,9,
67374,7,7,7,7,7,7,7,7,7,,,,,
67375,1,2,2,2,2,2,2,2,2,7,1.38,2,2,1
67376,2,2,1,2,2,1,2,2,2,2,0.69,1,2,1
67377,1,2,1,2,2,2,2,2,1,4,0.6,1,2,1
67378,2,2,2,1,1,1,2,2,2,5,1.26,1,2,2
67379,1,2,2,2,2,2,2,2,1,7,2.78,3,,
67380,1,2,2,2,2,2,2,2,2,2,0.7,1,2,1
67381,1,1,2,2,2,1,2,2,2,2,0.74,1,2,1
67382,2,2,1,1,2,1,2,2,1,4,0.91,1,2,1
67383,1,2,2,2,2,2,2,2,2,8,2.03,3,,
67384,1,2,2,2,2,2,2,1,2,7,1.82,2,,
67385,2,2,2,2,2,1,2,2,2,3,0.67,1,2,1
67386,1,2,2,2,2,2,2,2,2,,,,,
67387,1,2,1,2,1,2,2,2,2,4,0.53,1,2,3
67388,1,2,2,2,2,2,2,2,2,10,4.76,3,,
67389,1,2,2,2,2,2,2,2,2,99,,9,2,1
67390,1,2,2,2,2,2,2,1,2,8,4.83,3,,
67391,1,2,2,2,2,2,2,2,2,11,4.53,3,,
67392,1,2,2,1,2,2,1,2,2,9,1.54,2,2,1
67393,1,2,2,2,2,2,2,2,2,3,0.75,1,,
67394,2,2,1,2,2,1,1,2,2,3,0.66,1,2,1
67395,1,2,2,2,2,2,2,2,2,3,0.79,1,2,1
67396,1,2,2,2,2,2,2,2,2,3,0.31,1,2,1
67397,1,2,2,2,2,2,2,2,2,10,1.8,2,1,
67398,2,2,2,2,2,2,1,2,2,2,0.2,1,2,1
67399,1,1,2,2,2,2,2,2,2,7,1.82,2,2,1
67400,1,2,2,2,2,2,2,1,2,8,1.83,2,,
67401,2,2,2,2,2,2,2,2,2,1,0,1,2,1
67402,1,2,1,2,2,2,2,2,2,7,2.37,3,,
67403,1,2,2,2,2,2,2,2,2,3,0.69,1,2,1
67404,1,2,1,2,2,2,2,2,2,5,1.55,2,2,3
67405,2,2,2,2,2,2,2,2,1,3,0.53,1,2,1
67406,1,2,2,2,2,2,2,2,2,11,5,3,,
67407,1,2,2,2,2,2,2,2,2,11,4.65,3,,
67408,1,2,2,2,2,2,2,2,2,8,1.37,2,1,
67409,1,2,2,2,2,2,2,2,2,77,,1,2,1
67410,1,2,2,2,2,2,2,2,2,99,,9,9,
67411,1,2,2,2,2,2,2,2,2,7,1.55,2,2,1
67412,2,2,1,2,2,2,1,2,2,4,1.11,1,2,1
67413,2,2,1,2,2,2,2,1,2,4,0.97,1,1,
67414,2,2,1,2,2,2,2,2,2,3,1.07,1,2,1
67415,,,,,,,,,,,,,,
67416,1,2,2,2,2,2,2,2,2,2,0.26,1,2,1
67417,1,2,2,2,2,2,2,1,2,12,5,3,,
67418,2,2,1,2,2,2,2,2,2,2,0.84,1,2,1
67419,1,2,2,2,1,2,2,2,2,10,3.9,3,,
67420,1,2,2,2,2,2,2,2,2,11,4.71,3,,
67421,1,2,2,2,2,2,2,2,2,7,2.14,3,,
67422,1,2,1,1,2,2,2,1,2,11,2.98,3,,
67423,1,1,2,2,2,2,2,2,2,99,,1,2,1
67424,1,2,2,2,2,1,2,1,2,3,0.65,1,1,
67425,1,2,2,2,2,2,2,2,2,6,1.15,1,2,1
67426,1,1,2,2,2,2,2,2,2,7,2.2,3,,
67427,1,2,1,2,1,2,2,1,2,12,5,3,,
67428,1,1,1,2,2,2,2,2,2,5,1.63,2,,
67429,1,2,2,2,2,2,2,2,2,3,0.99,1,2,1
67430,1,1,2,2,2,2,2,2,2,5,0.91,1,2,1
67431,,,,,,,,,,,,,,
67432,2,2,2,1,2,1,2,2,2,3,0.55,1,2,1
67433,2,2,1,2,2,2,2,2,2,2,0.27,1,2,1
67434,1,2,2,2,2,2,2,2,2,12,5,3,,
67435,2,2,1,2,2,1,2,2,2,3,0.82,1,2,3
67436,1,1,2,2,2,2,2,2,2,8,4.41,3,2,5
67437,1,2,2,2,2,2,2,2,2,5,1.23,1,,
67438,2,2,1,1,2,2,2,2,2,5,1.43,2,2,1
67439,1,1,2,2,2,2,2,1,2,5,0.92,1,1,
67440,1,2,2,2,2,2,2,2,2,,,,,
67441,2,1,1,2,1,2,2,1,2,99,,3,,
67442,1,2,2,2,2,2,2,2,2,6,1.88,3,,
67443,1,2,2,2,2,2,2,2,2,99,,3,2,1
67444,1,2,2,2,2,2,2,2,2,10,3.12,3,,
67445,1,2,2,2,2,2,2,2,1,4,0.7,1,2,1
67446,1,2,2,2,2,2,2,2,1,5,0.89,1,2,4
67447,1,2,1,2,2,2,2,1,2,99,,3,,
67448,1,2,2,2,2,2,1,2,2,3,0.28,1,2,1
67449,1,1,2,2,2,2,2,1,1,12,5,3,,
67450,1,2,2,2,2,2,2,2,2,5,2.15,3,,
67451,1,2,2,2,2,2,2,2,2,7,1.24,1,2,1
67452,1,2,2,2,1,2,2,2,2,9,4.94,3,,
67453,1,2,2,2,2,2,2,2,2,7,1.65,2,,
67454,1,2,1,2,1,2,2,1,2,8,3.17,3,,
67455,2,2,1,2,2,2,2,1,2,4,1.27,1,1,
67456,2,2,1,2,2,1,2,2,1,99,,1,2,1
67457,2,2,1,2,2,2,1,2,2,6,0.89,1,2,1
67458,1,2,2,2,2,2,2,1,2,4,1.27,1,,
67459,2,2,2,2,2,2,2,2,2,3,0.47,1,2,1
67460,2,2,2,2,2,2,2,1,2,5,1.88,3,1,
67461,1,2,2,2,2,2,2,2,2,1,0,1,2,1
67462,1,2,2,2,2,2,2,2,1,3,0.98,1,2,1
67463,1,1,2,2,2,2,2,1,2,10,4.02,3,,
67464,1,1,2,2,2,2,2,1,2,8,2.15,3,,
67465,1,2,2,2,2,2,2,2,2,11,4.4,3,,
67466,1,2,2,2,2,2,2,2,2,2,0.25,1,2,1
67467,2,2,1,2,2,2,2,1,2,77,,1,1,
67468,1,2,2,2,2,2,2,1,2,12,5,3,,
67469,1,2,2,2,2,2,2,2,2,10,4.73,3,,
67470,1,2,1,2,2,1,2,2,1,7,1.08,1,2,1
67471,1,2,2,2,2,2,2,2,2,6,2.98,3,,
67472,1,2,2,2,2,2,2,2,2,12,4.4,3,,
67473,2,2,1,1,1,2,2,2,2,7,2.38,3,,
67474,1,2,2,1,2,2,2,2,1,8,1.78,2,2,1
67475,1,2,2,2,2,2,2,2,1,3,1.32,2,,
67476,1,1,2,2,2,2,2,2,2,9,2.04,3,,
67477,1,1,2,2,2,2,2,2,2,12,4.89,3,,
67478,1,2,2,2,2,2,2,1,2,99,,9,9,
67479,2,2,2,2,2,2,2,2,2,2,0.32,1,2,1
67480,1,2,1,2,1,2,1,2,2,11,2.66,3,,
67481,2,2,2,2,1,1,2,2,2,4,1.19,1,2,77
67482,1,2,2,2,2,2,2,2,2,3,0.36,1,2,1
67483,2,2,2,2,2,1,2,2,2,2,0.66,1,2,1
67484,2,2,2,2,2,2,1,2,2,2,0.2,1,2,1
67485,1,2,2,2,2,2,2,2,2,6,1.01,1,2,1
67486,1,2,2,2,2,2,2,2,2,6,1.34,2,,
67487,2,2,1,2,2,2,2,2,2,3,0.94,1,2,1
67488,1,2,2,2,2,2,2,2,2,7,3.2,3,,
67489,1,1,1,2,2,2,2,2,1,7,2.78,3,,
67490,1,2,2,2,2,2,2,2,2,3,0.44,1,2,1
67491,1,2,2,2,2,2,2,2,2,3,0.54,1,2,1
67492,1,2,2,2,2,2,2,2,2,8,3.57,3,,
67493,2,2,1,2,1,2,2,1,1,9,4.16,3,,
67494,1,2,2,2,2,2,2,2,2,1,0,1,1,
67495,1,1,2,2,2,2,2,2,2,7,1.01,1,2,1
67496,1,2,2,2,2,2,2,2,1,1,0,1,2,1
67497,1,2,2,2,2,2,2,2,2,,,,,
67498,2,2,1,1,2,1,2,2,1,3,0.52,1,2,1
67499,1,2,1,2,2,2,2,1,2,12,5,3,,
67500,1,2,2,2,2,2,2,2,2,,,,,
67501,1,2,2,2,2,2,2,2,1,10,4.65,3,,
67502,1,2,2,2,2,2,2,2,2,12,5,3,,
67503,1,2,2,2,2,2,2,1,2,8,4.41,3,,
67504,1,2,2,2,2,1,2,2,2,5,1.04,1,2,1
67505,1,1,2,2,2,2,2,1,2,9,4.12,3,,
67506,1,2,2,2,2,2,2,2,2,7,1.42,2,2,1
67507,2,2,2,2,2,2,2,2,2,3,0.47,1,2,1
67508,1,1,2,2,2,2,2,2,2,8,3.26,3,,
67509,2,2,1,2,2,2,2,1,2,7,3.2,3,,
67510,1,2,2,2,2,2,2,2,2,4,0.62,1,2,1
67511,1,1,2,2,2,2,2,2,2,7,1.94,3,2,1
67512,1,2,1,2,2,2,2,2,2,99,,1,2,2
67513,1,2,2,2,2,1,1,2,2,2,0.55,1,2,1
67514,1,2,2,2,2,2,2,2,2,99,,9,2,1
67515,9,2,2,2,2,1,2,2,1,99,,9,9,
67516,1,2,2,2,2,2,2,2,2,7,1.89,3,2,1
67517,1,2,2,2,2,2,2,2,1,6,1.4,2,2,1
67518,1,2,2,2,2,2,2,2,2,3,0.58,1,2,1
67519,2,2,2,1,1,1,2,2,1,6,1.74,2,,
67520,2,2,1,2,1,2,2,1,2,5,1.43,2,1,
67521,2,2,2,2,1,2,2,2,2,4,1.48,2,2,1
67522,1,1,2,2,2,2,2,1,2,12,5,3,,
67523,1,2,2,2,2,2,2,2,2,3,0.86,1,,
67524,1,2,2,2,2,2,2,2,2,2,0.24,1,2,1
67525,2,2,2,2,2,2,2,2,1,2,0.4,1,2,1
67526,1,2,2,2,2,2,2,2,2,8,1.72,2,2,1
67527,1,2,1,2,1,2,1,2,2,4,1.44,2,2,1
67528,1,2,2,2,2,2,2,1,1,6,1.24,1,1,
67529,1,2,2,2,2,2,2,1,2,12,4,3,,
67530,1,2,2,2,2,2,2,2,2,6,3.09,3,2,1
67531,2,2,2,2,2,1,2,2,2,2,0.24,1,2,99
67532,2,2,1,2,2,2,2,1,2,4,1.27,1,1,
67533,1,2,2,2,2,2,2,2,2,5,1.07,1,2,1
67534,2,2,2,2,1,2,2,2,2,3,1.32,2,2,1
67535,1,2,2,2,2,2,2,2,2,5,1.13,1,,
67536,1,2,2,2,2,2,2,1,2,9,2.68,3,,
67537,1,2,2,2,2,2,2,1,2,12,5,3,,
67538,1,2,1,2,1,2,2,2,1,8,2.08,3,1,
67539,2,2,2,1,2,2,2,2,2,5,0.89,1,2,1
67540,1,1,2,2,2,2,2,2,2,99,,1,2,1
67541,1,2,2,2,2,2,2,2,2,12,4,3,,
67542,2,1,1,2,2,2,2,1,2,5,0.54,1,2,4
67543,1,2,2,2,2,2,2,2,2,6,1.12,1,2,1
67544,1,1,2,2,2,2,2,2,1,99,,9,2,1
67545,1,2,2,2,2,2,1,2,2,3,0.63,1,2,1
67546,1,2,2,2,2,2,2,2,2,6,1.45,2,2,1
67547,1,2,2,2,2,2,1,2,2,7,1.72,2,,
67548,2,2,1,1,2,2,2,2,1,3,0.71,1,2,1
67549,1,2,2,2,2,2,2,2,2,77,,1,2,1
67550,1,2,2,2,2,2,2,2,1,4,1.24,1,2,1
67551,1,2,1,2,1,2,2,2,2,99,,3,9,
67552,1,2,2,2,2,2,2,2,2,11,2.89,3,,
67553,1,2,2,2,2,1,2,2,2,2,0.63,1,2,1
67554,1,1,1,2,2,1,2,1,2,99,,3,,
67555,2,2,1,1,2,2,2,2,2,4,1.22,1,2,1
67556,1,2,2,2,2,2,2,2,1,99,,3,,
67557,1,2,1,1,2,1,2,2,2,6,1.02,1,2,1
67558,1,1,2,2,2,2,1,2,2,1,0,1,2,1
67559,1,2,2,2,2,2,2,2,2,7,1.16,1,2,5
67560,1,2,2,2,2,1,2,2,2,6,0.59,1,2,1
67561,1,2,1,1,1,2,2,2,2,3,0.64,1,2,1
67562,2,2,2,2,2,2,2,2,2,99,,1,2,1
67563,2,2,1,2,2,2,2,2,2,2,0.58,1,2,1
67564,1,2,2,2,2,2,2,2,2,11,3.9,3,,
67565,1,2,2,2,2,2,2,2,2,12,4.69,3,,
67566,1,2,1,2,2,2,2,2,2,6,1.74,2,1,
67567,1,2,1,2,1,2,2,2,1,99,,3,,
67568,1,1,2,2,2,2,2,2,2,5,0.81,1,2,1
67569,2,2,2,2,2,2,1,2,1,7,1.1,1,2,1
67570,1,2,2,2,2,2,2,2,2,10,3.01,3,,
67571,1,1,2,2,2,2,2,2,2,6,1.01,1,2,1
67572,1,2,2,2,2,2,2,1,2,11,4.16,3,,
67573,2,2,1,2,2,2,2,2,2,4,1.15,1,2,1
67574,1,2,2,2,2,1,2,2,2,7,2.27,3,,
67575,1,2,2,2,2,2,2,2,2,6,1.02,1,2,1
67576,1,2,2,2,2,2,2,2,2,,,,,
67577,1,2,2,2,2,2,2,2,2,5,2.21,3,,
67578,1,2,2,2,2,2,2,2,2,12,5,3,,
67579,1,1,2,2,2,2,2,2,2,4,1.19,1,2,1
67580,2,2,1,2,2,2,2,2,2,3,0.95,1,2,1
67581,1,2,2,2,2,2,2,2,2,3,0.46,1,2,1
67582,1,2,2,2,2,2,1,2,2,3,0.52,1,2,1
67583,1,2,2,2,2,2,2,2,2,12,4.89,3,,
67584,1,2,2,2,2,2,2,2,2,99,,3,,
67585,1,2,2,2,2,2,2,2,2,9,4.08,3,,
67586,2,2,1,2,2,1,2,2,2,2,0.75,1,2,1
67587,2,2,1,2,2,2,2,2,2,7,3.49,3,,
67588,1,2,2,2,2,2,2,2,2,5,0.8,1,2,1
67589,2,2,1,2,1,2,2,1,2,7,2.45,3,,
67590,1,2,2,2,2,2,1,2,2,2,0.26,1,2,1
67591,1,2,2,2,2,2,2,2,2,11,3.54,3,,
67592,1,2,2,2,2,2,2,1,2,10,4.89,3,,
67593,1,2,2,2,2,1,2,2,2,7,0.85,1,2,1
67594,1,2,2,2,2,2,2,1,2,10,3.77,3,,
67595,1,2,2,2,2,2,2,2,1,7,3.31,3,,
67596,1,1,2,2,2,2,2,1,1,10,3.76,3,,
67597,1,2,2,2,2,2,2,2,2,77,,3,1,
67598,1,1,1,2,2,2,2,2,2,8,2.08,3,,
67599,1,2,2,2,2,2,2,2,2,4,0.73,1,2,1
67600,1,2,2,2,2,2,2,2,2,7,1.42,2,2,1
67601,2,2,2,2,2,2,2,1,2,12,5,3,,
67602,1,2,2,2,2,2,2,2,2,6,1.53,2,2,1
67603,2,2,2,1,1,2,2,1,1,12,5,3,,
67604,1,2,2,2,2,2,2,2,2,8,1.37,2,1,
67605,2,2,2,2,2,2,2,2,2,4,0.43,1,2,1
67606,2,2,2,2,2,1,2,2,2,2,0.74,1,2,99
67607,1,2,2,2,2,2,2,1,2,10,4.76,3,,
67608,1,2,2,2,2,2,2,2,2,12,5,3,,
67609,1,2,2,2,2,2,2,2,2,8,2.59,3,1,
67610,1,2,2,2,2,1,2,2,2,99,,1,2,1
67611,1,2,2,2,1,2,2,1,2,12,5,3,,
67612,1,2,2,2,2,2,2,2,2,8,2.51,3,,
67613,1,2,2,2,2,2,2,2,2,6,1.57,2,2,2
67614,1,2,2,2,2,2,2,2,2,4,0.81,1,2,1
67615,1,2,2,2,2,2,2,2,2,7,1.61,2,,
67616,2,2,1,1,1,2,2,2,2,2,0.81,1,2,1
67617,2,1,2,2,2,2,2,2,2,5,1.04,1,2,1
67618,2,2,1,2,2,2,2,1,2,7,2.45,3,,
67619,1,1,2,2,2,2,2,2,2,9,2.04,3,,
67620,2,1,2,2,2,2,2,2,1,3,1.1,1,2,1
67621,1,2,2,2,2,2,1,2,2,3,0.53,1,2,1
67622,2,2,1,1,2,1,1,2,2,2,0.31,1,2,1
67623,1,2,2,2,2,2,2,2,1,7,2.26,3,,
67624,1,1,2,2,2,2,2,2,1,1,0,1,1,
67625,2,2,1,2,2,1,2,2,2,3,0.94,1,2,2
67626,1,2,2,2,2,1,2,2,2,9,2.22,3,,
67627,1,2,2,2,2,2,2,1,2,11,4.16,3,,
67628,1,2,2,2,2,2,2,2,2,99,,9,9,
67629,1,2,2,2,2,2,2,2,2,99,,3,1,
67630,1,2,2,2,2,2,2,2,1,4,0.71,1,2,1
67631,1,2,2,1,2,1,2,2,1,99,,1,2,1
67632,1,2,2,2,2,2,2,2,2,6,1.81,2,2,1
67633,1,1,2,2,2,2,2,2,2,12,5,3,,
67634,2,2,2,2,2,2,1,2,1,1,0.11,1,2,1
67635,1,2,2,2,2,2,2,2,2,3,0.79,1,,
67636,1,2,2,2,2,2,2,2,1,6,0.78,1,2,1
67637,2,2,2,1,1,1,1,1,2,9,2,3,,
67638,2,2,2,2,2,2,1,2,2,2,0.41,1,2,1
67639,1,2,2,2,2,2,2,2,2,2,0.57,1,2,2
67640,1,2,2,1,2,2,2,2,1,6,1.57,2,2,1
67641,1,2,2,2,2,2,2,2,2,5,0.89,1,2,1
67642,1,2,2,2,2,2,2,2,2,7,1.93,3,,
67643,2,1,1,2,2,2,2,2,2,11,5,3,,
67644,1,2,2,2,2,2,1,2,2,12,3.33,3,,
67645,1,1,2,2,2,2,2,2,1,4,0.67,1,2,1
67646,1,2,2,2,2,2,2,2,2,99,,2,9,
67647,2,2,1,2,2,2,2,2,2,3,1.05,1,2,77
67648,1,2,2,2,2,2,2,2,2,10,2.95,3,,
67649,1,2,2,2,2,2,2,2,2,3,0.65,1,2,1
67650,1,2,2,2,2,2,2,2,2,1,0.16,1,2,1
67651,1,2,1,2,2,1,2,2,1,4,0.69,1,2,1
67652,1,1,2,2,2,2,2,2,2,7,1.94,3,2,1
67653,1,2,2,2,2,2,2,1,1,8,2.85,3,,
67654,1,2,2,2,2,2,2,2,2,8,1.42,2,2,1
67655,1,2,2,2,2,2,2,2,2,7,1.56,2,2,1
67656,1,2,2,2,2,2,2,1,2,1,0,1,2,4
67657,1,2,2,2,2,2,2,2,2,12,4.59,3,,
67658,2,2,1,2,1,2,2,1,2,8,4.13,3,,
67659,1,2,2,2,2,2,2,2,2,11,3.67,3,,
67660,1,2,2,2,2,2,2,1,2,12,5,3,,
67661,2,1,1,2,2,2,2,2,2,3,0.82,1,2,1
67662,1,2,2,2,2,2,2,2,2,7,1.88,3,,
67663,1,2,2,2,2,2,1,2,2,8,1.78,2,2,1
67664,7,1,2,2,2,2,2,2,2,,,,,
67665,1,2,1,2,2,1,2,2,1,5,0.78,1,2,1
